"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/5-4 S","164.942",,,,,,,,,,,"48.294872284",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.094",,,,,,,,,,,"50.71490097",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.246",,,,,,,,,,,"49.324569702",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.398",,,,,,,,,,,"53.337280273",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.55",,,,,,,,,,,"53.710189819",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.702",,,,,,,,,,,"51.099822998",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","165.854",,,,,,,,,,,"51.660430908",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.006",,,,,,,,,,,"50.609676361",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.158",,,,,,,,,,,"49.726512909",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.31",,,,,,,,,,,"48.228633881",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.462",,,,,,,,,,,"49.789405823",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.614",,,,,,,,,,,"60.77179718",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.766",,,,,,,,,,,"61.758907318",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","166.918",,,,,,,,,,,"57.98286438",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.07",,,,,,,,,,,"48.030296326",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.222",,,,,,,,,,,"43.746006012",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.374",,,,,,,,,,,"46.741134644",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.526",,,,,,,,,,,"46.32818222",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.678",,,,,,,,,,,"48.836387634",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.83",,,,,,,,,,,"46.714950562",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","167.982",,,,,,,,,,,"49.303009033",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","168.134",,,,,,,,,,,"47.803787231",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","168.286",,,,,,,,,,,"47.369129181",,,,,,,,,,,,,,,"65000","2.0"
"31/5-4 S","168.438",,,,,,,,,,,"46.88571167",,,,,,,,,,,,,,,"65000","2.0"
