"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"25/11-5","1388.1447189","463756.0","6562935.0","-1364.644775","HORDALAND GP.","Skade Fm.","12.078982353",,"0.7668364048","0.6846833229","2.510676384","51.836914063",,"0.6438984871",,"154.74615479","49.149551392","12.250000954","49.462387085",,"-0.17101863","0.003","1.126368165",,,,"65000","2.0"
"25/11-5","1388.2967189","463756.0","6562935.0","-1364.796753","HORDALAND GP.","Skade Fm.","12.0784235",,"0.772952795","0.666223824","2.5114314556","51.719268799",,"0.6369121671",,"152.5484314","49.086917877","12.250000954","52.840389252",,"-0.171576858","0.003","1.126368165",,,,"65000","2.0"
"25/11-5","1388.4487189","463756.0","6562935.0","-1364.94873","HORDALAND GP.","Skade Fm.","12.093619347",,"0.7788099051","0.6626859307","2.5104458332","51.867137909",,"0.6356834173",,"154.10975647","49.224056244","12.250000954","52.891460419",,"-0.156380355","0.003","1.126368165",,,,"65000","2.0"
"25/11-5","1388.6007189","463756.0","6562935.0","-1365.100708","HORDALAND GP.","Skade Fm.","12.00906086",,"0.7832375169","0.6679155827","2.5094482899","51.899589539",,"0.6549035311",,"156.11677551","49.439159393","12.250000954","52.94260025",,"-0.240939319","0.002440634","1.126368165",,,,"65000","2.0"
"25/11-5","1388.7527189","463756.0","6562935.0","-1365.252686","HORDALAND GP.","Skade Fm.","11.849933624",,"0.785556674","0.6721132994","2.5090031624","52.132003784",,"0.6926194429",,"155.99427795","49.255355835","12.250000954","52.99369812",,"-0.400065958","0.0020000001","1.126368165",,,,"65000","2.0"
"25/11-5","1388.9047189","463756.0","6562935.0","-1365.404663","HORDALAND GP.","Skade Fm.","11.690906525",,"0.7815675735","0.670229733","2.5084507465","53.252010345",,"0.7265937328",,"154.71379089","48.834121704","12.250000954","53.044834137",,"-0.559094191","0.0020000001","1.126368165",,,,"65000","2.0"
"25/11-5","1389.0567189","463756.0","6562935.0","-1365.556763","HORDALAND GP.","Skade Fm.","11.680146217",,"0.7757928371","0.664137423","2.5080029964","55.787200928",,"0.7342743278",,"156.90853882","48.595924377","12.250000954","53.095909119",,"-0.569854259","0.0020000001","1.126368165",,,,"65000","2.0"
"25/11-5","1389.2087189","463756.0","6562935.0","-1365.70874","HORDALAND GP.","Skade Fm.","11.790498734",,"0.7729018331","0.6549599171","2.5085439682","57.402767181",,"0.7096054554",,"160.76679993","48.469814301","12.250000954","53.147037506",,"-0.459501058","0.0020000001","1.126368165",,,,"65000","2.0"
"25/11-5","1389.3607189","463756.0","6562935.0","-1365.860718","HORDALAND GP.","Skade Fm.","12.02407074",,"0.7725464702","0.6445351839","2.5089967251","56.655467987",,"0.6849324703",,"162.23254395","48.682415009","12.250000954","53.19814682",,"-0.225929052","0.0020000001","1.126368165",,,,"65000","2.0"
"25/11-5","1389.5127189","463756.0","6562935.0","-1366.012695","HORDALAND GP.","Skade Fm.","12.097150803",,"0.7751751542","0.6389124393","2.5090000629","54.614959717",,"0.6971831322",,"162.26773071","49.002792358","12.250000954","53.249210358",,"-0.15284957","0.0014562106","1.126368165",,,,"65000","2.0"
"25/11-5","1389.6647189","463756.0","6562935.0","-1366.164673","HORDALAND GP.","Skade Fm.","12.016929626",,"0.7813293338","0.6401646733","2.5090000629","52.028156281",,"0.7121130824",,"161.25263977","49.006614685","12.250000954","53.30034256",,"-0.233070254","-0.00116467","1.126368165",,,,"65000","2.0"
"25/11-5","1389.8167189","463756.0","6562935.0","-1366.316772","HORDALAND GP.","Skade Fm.","12.10623455",,"0.7887693644","0.6490002275","2.5063316822","48.549926758",,"0.7041666508",,"153.20437622","48.958770752","12.250000954","53.351448059",,"-0.143765882","-0.006769357","1.126368165",,,,"65000","2.0"
"25/11-5","1389.9687189","463756.0","6562935.0","-1366.46875","HORDALAND GP.","Skade Fm.","12.287846565",,"0.8043246269","0.6608943939","2.4843542576","44.289066315",,"0.7029035687",,"136.448349","49.111713409","12.250000954","53.206729889",,"0.0378459133","-0.01482268","1.126368165",,,,"65000","2.0"
