"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"33/6-3 S","2484.1692","444436.28125","6829568.0","-2454.061768","SHETLAND GP.","Kyrre Fm.","12.327186584",,"1.4257781506","1.4253891706",,"73.87059021",,,,"108.22884369",,"17.5","21.795768738","234.25497437",,,,,"20.356824875",,"65000","1.0"
"33/6-3 S","2484.3212","444436.3125","6829568.0","-2454.211426","SHETLAND GP.","Kyrre Fm.","12.336528778",,"1.422519207","1.42359972",,"76.231735229",,,,"107.04243469",,"17.5","20.556158066","238.29336548",,,,,"20.470848083",,"65000","1.0"
"33/6-3 S","2484.4732","444436.34375","6829568.0","-2454.361084","SHETLAND GP.","Kyrre Fm.","12.38625145",,"1.4401655197","1.4314473867",,"75.290740967",,"0.3583478928",,"106.22231293",,"17.5","21.412075043","240.67359924",,,,,"20.584922791",,"65000","1.0"
"33/6-3 S","2484.6252","444436.375","6829568.0","-2454.510986","SHETLAND GP.","Kyrre Fm.","12.452073097",,"1.4793200493","1.4466683865",,"70.638687134",,"0.347173512",,"105.98833466",,"17.5","22.749738693","241.17185974",,,,,"20.698928833",,"65000","1.0"
"33/6-3 S","2484.7772","444436.40625","6829568.0","-2454.660645","SHETLAND GP.","Kyrre Fm.","12.505188942",,"1.5188692808","1.4593116045",,"64.372337341",,"0.3436361849",,"105.92482758",,"17.5","25.386220932","241.11592102",,,,,"20.812826157",,"65000","1.0"
"33/6-3 S","2484.9292","444436.4375","6829568.0","-2454.810303","SHETLAND GP.","Kyrre Fm.","12.541304588",,"1.496709466","1.4485559464",,"65.611686707",,"0.3472290337",,"106.13019562",,"17.5","25.331209183","240.63893127",,,,,"20.903003693",,"65000","1.0"
"33/6-3 S","2485.0812","444436.4375","6829568.0","-2454.960205","SHETLAND GP.","Kyrre Fm.","12.566248894",,"1.4327802658","1.4196225405",,"73.009384155",,"0.3547580242",,"106.49674988",,"17.5","22.248031616","240.2414856",,,,,"20.858959198",,"65000","1.0"
"33/6-3 S","2485.2332","444436.46875","6829568.0","-2455.109863","SHETLAND GP.","Kyrre Fm.","12.583587646",,"1.4042634964","1.3998279572",,"72.2891922",,"0.3563699126",,"106.87757874",,"17.5","21.369966507","240.95100403",,,,,"20.632440567",,"65000","1.0"
"33/6-3 S","2485.3852","444436.5","6829568.0","-2455.259521","SHETLAND GP.","Kyrre Fm.","12.594359398",,"1.3614860773","1.3674861193",,"70.997901917",,"0.3492129445",,"107.40518951",,"17.5","22.453342438","242.81800842",,,,,"20.405994415",,"65000","1.0"
"33/6-3 S","2485.5372","444436.53125","6829568.0","-2455.409424","SHETLAND GP.","Kyrre Fm.","12.605535507",,"1.3515973091","1.3522212505",,"71.192207336",,"0.3423170447",,"107.79154968",,"17.5","22.822324753","237.41845703",,,,,"20.179653168",,"65000","1.0"
