,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2391.104,7.599500418653582,0.0,3.7088160515,4.6260943413,2.6061251163,58.6641922,0.1604907662,2.6061308384,75.18057251,0.0,0.0,65000.0
1,2391.256,7.599500179299999,0.0,3.2366526127,3.3689756393,2.6244773865,54.74382019,0.1519467086,2.6244804859,76.028015137,0.0,0.0,65000.0
2,2391.408,7.599499937600701,0.0,2.6828229427,2.8984901905,2.6372938156,53.66955947899999,0.1458659917,2.6373000145,77.227584839,0.0,0.0,65000.0
3,2391.56,7.5995001793,0.0,2.9352777004000004,2.9624197483,2.6185617447,55.837562561000006,0.14390225710000001,2.6185629368,78.02908325199999,0.0,0.0,65000.0
4,2391.712,7.599499942736473,0.0,3.2132046223,2.8132462501999997,2.6074631214,57.478996277,0.145068422,2.6074566840999998,78.531257629,0.0,0.0,65000.0
5,2391.864,7.5995001793,0.0,3.2317724227999998,2.7778601646,2.6066720486,59.12505722,0.1497082114,2.6066765785,79.11428833,0.0,0.0,65000.0
6,2392.016,7.599499945563524,0.0,3.3893585205,2.5376284122,2.624298811,58.982337951999995,0.1526720375,2.6242969036000003,79.767311096,0.0,0.0,65000.0
7,2392.1679999999997,7.599500411294634,0.0,2.5522184372,2.3023145199,2.6269199847999998,60.42004776,0.15459606050000002,2.6269199847999998,80.098335266,0.0,0.0,65000.0
8,2392.32,7.599500409240284,0.0,2.5808808804,2.5651414394,2.6202640533,62.653446198000005,0.1567011476,2.6202788353,79.671058655,0.0,0.0,65000.0
9,2392.472,7.5995001793,0.0,2.9865963459,2.8734350204,2.6329102516,63.874820709,0.1609258354,2.6329088211,78.368453979,0.0,0.0,65000.0
10,2392.624,7.5995006381906665,0.0,3.3000485897000003,3.4683642387,2.6339731216,63.356624603,0.1607627124,2.6339728832,76.638183594,0.0,0.0,65000.0
11,2392.776,7.5995001793,0.0,3.4907705784,4.5029573441,2.6416020393,58.894210815,0.1573542058,2.6416018009,75.52066803,0.0,0.0,65000.0
12,2392.928,7.5995001793000005,0.0,4.6873068810000005,4.3839559555,2.6373646259,55.915294646999996,0.150246352,2.6373581886,75.946037292,0.0,0.0,65000.0
13,2393.08,7.599499945318785,0.0,4.7438249588,4.953342914599999,2.6269500256000002,54.783035278,0.1464696079,2.6269414425,77.739349365,0.0,0.0,65000.0
14,2393.232,7.599499948164212,0.0,3.2469701767,3.0408174992,2.6216697693,56.48135757399999,0.1479085982,2.6216723919,79.819023132,0.0,0.0,65000.0
15,2393.384,7.5995001793,0.0,2.8218078613,2.713835001,2.6212098598,58.85282135,0.1544844508,2.6212236881,81.406455994,0.0,0.0,65000.0
16,2393.536,7.599499952586561,0.0,2.7580070495999998,2.3347611427,2.5918064117,59.578975676999995,0.1638364494,2.5918018818,82.444412231,0.0,0.0,65000.0
17,2393.688,7.599499727581151,0.0,2.9288873672,2.645863533,2.6104331017,59.757427216,0.17171612379999998,2.6104254722999998,82.887962341,0.0,0.0,65000.0
18,2393.84,7.599500628088144,0.0,2.5487728119,2.7676503658,2.5993585587,61.06231308,0.18111979960000002,2.5993566513,82.650039673,0.0,0.0,65000.0
