,0,1,2,3,4,5,6,7,8,9,10,11,12
0,694.808,18.812999725,0.5291651391928551,0.6735058062597186,0.8344216347,2.0000001433585703,45.506908417,0.17194036831444318,70.145324707,144.8164167692114,11.546168327,26.000001906999998,30000.0
1,694.96,18.812999725,0.5292975046646942,0.6736162592769525,0.8304385543,1.9999999220924474,45.358455658000004,0.17194034645849512,43.406181335,144.81615126575886,10.519854546,26.000001906999998,30000.0
2,695.112,18.810100555,0.5292544240058595,0.6735803429928096,0.822086215,2.0000000683849244,46.047534943,0.17194033780949441,40.554222107,144.81595835389314,9.8608160019,26.000001906999998,30000.0
3,695.2639999999999,18.800510406,0.5290676759660787,0.6734250142183611,0.8124986887000001,2.000000058438461,47.475803375,0.1719403584092829,37.351890564,144.7164333115554,9.1612205505,26.000001906999998,30000.0
4,695.416,18.811344147,0.5727667667286033,0.7342293093633483,0.8048911690999999,2.0000000444151067,49.41204834,0.17194040343535516,47.340610504,144.71659185951998,9.1211023331,26.000001906999998,30000.0
5,695.568,18.812992096,0.5731215009240141,0.7346022673261207,0.800014317,1.9999999464168692,50.398864746,0.17578966717377895,75.11782074,144.71670897499482,7.6500654221,26.000001906999998,30000.0
6,695.72,18.810258865,0.5274362882249687,0.6720703217754931,0.8003653288,1.9999999083388376,49.490467072,0.17194035825017198,65.07747316085327,144.62276875508437,7.4173116684,26.000001906999998,30000.0
7,695.872,18.792633057,0.5298481247873735,0.6740729281665147,0.8023552299,1.9999998644331516,47.842227936,0.17194034715364565,52.456056779482,144.6235751614129,7.1199030876,26.000001906999998,30000.0
8,696.0239999999999,18.765058517,0.6269883222068272,0.7491507457078088,0.8045273423,1.999999857569741,45.90379715,0.17194029663078494,102.36039348084823,144.81334236683395,7.7044711113,26.000001906999998,30000.0
9,696.176,18.753314972000002,0.6992436178612971,0.8225833513478632,0.8075171709000001,2.000000101569843,44.58801651,0.17194028314329216,97.91961334684422,144.8151638792548,8.6478843689,26.000001906999998,30000.0
10,696.328,18.764312744,0.6402655917623631,0.7903599579465536,0.8099927306,2.0000000400960443,44.133277893,0.17578963947438886,130.10823059,144.8184860338171,7.691700935399999,26.000001906999998,30000.0
