,0,1,2,3,4,5,6,7,8,9,10,11,12
0,443.69708423,22.468700409,31.196886859424552,0.1934311539,46.683513641000005,1.6699833869999998,16.541345596,0.5517254093230745,138.49999483203865,56.069644928,7.0321941376,0.0,30000.0
1,443.84908423,22.468700409,31.19951350346787,0.19383762780000002,42.627098083,2.1279083005289783,19.394620895,0.5532904863,138.49998959184606,56.170711517,8.6269159317,0.0,30000.0
2,444.00108423,22.468700409,52.189723192319036,0.19433629510000003,38.617408751999996,2.680061298430861,21.141273499,0.5461484194,138.50000440873822,56.123836517,10.398978233,0.0,30000.0
3,444.15308423,22.468986511,52.19021060701571,0.19459714,35.982917786,2.6654412746,20.65709877,0.5516562462,138.499994995131,56.076961517,12.185856819000001,0.0,30000.0
4,444.30508423,22.473304749,52.19021250208269,0.19146811960000001,34.106452942,2.6988110542,19.4830513,0.5666447282,138.4999967796584,56.030086517,13.698420525,0.0,30000.0
5,444.45708423,22.479549408,52.19046554262697,0.1852212548,34.321815491,2.7114973068,20.355449677,0.5803093314,138.5,56.133968353,14.572542190999998,0.0,30000.0
6,444.60908423,22.468700409,52.19050834958078,0.1807710379,34.921840668,2.7128999232999997,20.930681229,0.5898336171999999,138.5,56.308666228999996,15.171945572,0.0,30000.0
7,444.76108423,22.46894455,52.19161601709758,0.17415717239999998,34.734127045,2.7128999232999997,23.586555480999998,0.6012987493999999,138.5,56.220916748,15.855808258,0.0,30000.0
8,444.91308423,22.473226547,52.193068798816036,0.1718431413,27.910583495999997,2.7128999232999997,22.438203811999998,0.6074293852,138.50000186900462,56.314170837,16.844144821,0.0,30000.0
9,445.06508423,22.479894638,52.19408850061058,0.1709542125,25.434646605999998,2.7128999232999997,21.604135513000003,0.6041934489999999,138.5,56.310157776000004,18.109428406,0.0,30000.0
10,445.21708423,22.473188399999998,52.193263986673,0.1721018106,26.300123215,2.7128999232999997,20.293344498,0.5968102217,138.5,56.220172882,19.368902205999998,0.0,30000.0
11,445.36908423,22.479730606,52.19178201489844,0.17615835370000002,28.045122146999997,2.7128999232999997,17.957445145,0.5909109116,138.5,56.313423156999995,20.554761887,0.0,30000.0
12,445.52108423,22.468700409,52.1920409349788,0.1830117702,27.455635071,2.7128999232999997,18.289384842,0.5783252715999999,138.5,56.311634063999996,21.617929459000003,0.0,30000.0
13,445.67308423,22.468700409,52.191312773087134,0.1811343282,28.430494308000004,2.7128999232999997,17.279289245999998,0.5537272096,138.5,56.25089263899999,22.681434631,0.0,30000.0
14,445.82508423,22.468868256,52.192406629594906,0.1795190722,27.778844833,2.7128999232999997,19.608297348,0.5438235402,138.5,56.312602997,23.50566864,0.0,30000.0
15,445.97708423,22.472894669000002,52.191009029836295,0.17507305739999998,32.006649017,2.7128999232999997,19.15568924,0.5542423129,138.5,56.194190979,23.791254044000002,0.0,30000.0
16,446.12908423,22.475389481,52.190985174666864,0.1692961454,29.726247787,2.7128999232999997,17.519618988,0.5679146051,138.5,56.21284103399999,23.955144882,0.0,30000.0
17,446.28108423,22.477884293000002,52.191148025656446,0.1664833277,26.878604889000002,2.7089574337,15.947124481,0.570813179,138.5,56.231491088999995,24.384344101,0.0,30000.0
18,446.43308423,22.479944229,52.19202380948225,0.16583423320000001,23.783241271999998,2.5922689438,16.050844193,0.5653170943,138.5,56.250141144,25.604787827,0.0,30000.0
19,446.58508423,22.468700409,52.1928795925827,0.1607121676,22.839681625,2.5411469936,17.66812706,0.5628542304,138.5,56.268791199,27.337173462,0.0,30000.0
20,446.73708423,22.468805313,52.1931607076666,0.1645746082,22.18396759,2.558199949421701,18.066202164,0.5685173272999999,138.5,56.287445068000004,29.012184143000002,0.0,30000.0
21,446.88908423,22.472969055,52.19261175880213,0.1637659222,23.289066315,2.5733003781525974,17.618989944000003,0.5811864138,138.23565674,56.306095123,30.379312515,0.0,30000.0
22,447.04108423,22.480150223000003,52.19154585131577,0.1709401459,24.995361328,2.6509219325918543,18.071447372,0.6024874449000001,122.88718525455253,56.324745178,31.34605217,0.0,30000.0
23,447.19308423,22.472930908000002,52.19194206991337,0.1729243994,26.332284926999996,2.7631380099562954,20.074306488,0.6214905977,60.674996276427976,56.343395233,32.313163757,0.0,30000.0
24,447.34508423,22.480127335,52.192314691583974,0.1743658334,28.374622345,2.7953815113297455,22.474752426,0.6263187528,7.661646165839416,56.362045288000004,32.953128815,0.0,30000.0
25,447.49708423,22.468700409,52.19073347162403,0.17873568829999997,31.431732178,2.968083300096082,20.782312392999998,0.6075612903000001,7.914114049026724,56.318027496000006,32.844463348000005,0.0,30000.0
26,447.64908423,22.468700409,52.18986339554677,0.18164245780000002,30.954324722,3.103269577,18.335500717000002,0.5883160233,9.151779039978878,56.216239929,32.701541901,0.0,30000.0
27,447.80108423,22.468700409,52.189292673184944,0.1860139966,29.454154968,2.8430209160000004,15.877089499999999,0.5795838833,10.416110541417641,56.309501648,32.64289093,0.0,30000.0
28,447.95308423,22.468700409,52.18974159393799,0.1879618019,27.380628586,2.7608232498,15.06269455,0.5629472136,35.37921524,56.319480896,32.823184966999996,0.0,30000.0
29,448.10508423,22.468700409,52.188895899876044,0.1791847944,28.674894333,2.7662184238,14.25351429,0.5278527141,15.506333350999999,56.215511322,33.099155425999996,0.0,30000.0
30,448.25708423,22.468700409,52.18913924003998,0.17190419140000002,30.108575821,2.7749950886000003,15.936532021,0.5052130222,10.550674438,56.308761597,33.187644958,0.0,30000.0
31,448.40908423,22.47278595,52.189375853024636,0.1665174365,29.953605651999997,2.7646336555,16.373586655,0.5221450925,9.0207824707,56.347984313999994,32.538074493,0.0,30000.0
32,448.56108423,22.480257034,52.18950833673187,0.16650000210000002,30.279270171999997,2.7047543525999997,16.809925079,0.5544093251,8.1148452759,56.254734039,31.187669754,0.0,30000.0
33,448.71308423,22.468799591,52.189821276644814,0.1679871827,28.189916610999997,2.6316270828,15.991473198,0.5817660093,7.3387117386,56.241046906,29.842933655,0.0,30000.0
34,448.86508423,22.468700409,52.18929864217494,0.1752182543,25.529918671,2.5654423237,12.739842415,0.5882294178,6.841485023500001,56.436573028999995,28.554521560999998,0.0,30000.0
35,449.01708423,22.468700409,52.190801131787666,0.18348501620000002,23.281169890999998,2.5475411415,14.706259727,0.5801149607,6.5932164192,56.56350708,27.373495102,0.0,30000.0
36,449.16908423,22.468700409,52.19183383618238,0.1902890801,21.067491530999998,2.5445458888999997,15.541318893,0.5843282342,6.5091538429,56.454296112,26.192640305,0.0,30000.0
37,449.32108423,22.468700409,52.193959821344606,0.1976596564,19.52904129,2.5477375984,19.547805785999998,0.5932292938,6.3737154007,56.323913573999995,25.375127791999997,0.0,30000.0
38,449.47308423,22.468700409,52.19337531094663,0.1981913596,19.882154465,2.5439844131,18.40202713,0.5962373018,6.4436855316,56.213298798000004,25.594457626,0.0,30000.0
39,449.62508423,22.472700119000002,52.19315568956737,0.19917573030000002,19.921140671,2.5386312008000003,17.948122025,0.5952267051,6.3157377243,56.306568146000004,26.009084702,0.0,30000.0
40,449.77708423,22.480098724,52.19292866824056,0.1982269287,19.465726852,2.529450655,17.131702423,0.5944215059000001,6.407561779,56.325328827,26.615119934000003,0.0,30000.0
41,449.92908423,22.469043732,52.19244492411891,0.2001408339,22.076217651,2.5240569115000002,17.928134917999998,0.5905183554,6.3153948784,56.212585448999995,27.906974792,0.0,30000.0
42,450.08108423,22.468700409,52.19158721854219,0.2006838769,27.675498962,2.5263195038,19.949094772000002,0.5832386017,6.5355653763,56.305839539,29.632637024,0.0,30000.0
43,450.23308423,22.468700409,52.18935494963034,0.20446464420000002,35.265026093,2.5287168026,20.060873032,0.5835791826,6.475152015700001,56.431427002,31.49155426,0.0,30000.0
44,450.38508423,22.468700409,52.19019288827548,0.2149002701,29.725309371999998,2.5254306793,18.483186722,0.5880281329,6.529006004299999,52.306785583,34.090755463,0.0,30000.0
45,450.53708423,22.468700409,31.197658435538404,0.2125160396,52.509738922,2.5138761997,16.501924515,0.5870480537,6.519969463300001,45.183879852,37.729320526,0.0,30000.0
46,450.68908423,22.468700409,25.342594630285223,0.17918060719999998,52.900371551999996,2.4890837669,18.411329269,0.5782882571,6.792506218,61.586063385,41.368377686,0.0,30000.0
47,450.84108423,22.468700409,25.341727248006404,0.1516373605,52.308189391999996,2.4552547932,20.066240310999998,0.5652983189,6.59582901,64.952140808,45.364048004,0.0,30000.0
48,450.99308423,22.468700409,25.335766496073315,0.1439262778,51.716003418,2.4166665077,17.79034996,0.5523237586,5.6339035034,72.93871307399999,50.45141983,0.0,30000.0
49,451.14508423,22.468700409,25.331796796756947,0.1398025453,51.123821258999996,2.3892621994,17.226839066,0.5448645949,3.7929167747,79.259269714,55.550861358999995,0.0,30000.0
50,451.29708423,22.468700409,25.327591253380767,0.1392212361,50.531635284,2.3547587395,17.188327789000002,0.5562415719,2.5452983379,86.572570801,59.871604919,0.0,30000.0
51,451.44908423,22.472570419,23.689127191769252,0.1493034959,49.939445496000005,2.2642347813,18.338354110999997,0.5766348243,1.8793773650999999,94.674102783,61.403171539,0.0,30000.0
52,451.60108423,22.470869064000002,2.717716685072122,0.26166737079999997,49.347263336000005,2.0533556938,19.009485245,0.5917356014,1.630456686,111.90701294,61.914806366,0.0,30000.0
53,451.75308423,22.468826294,2.7177157171973905,0.5124425888,48.755077362,1.7456791400999998,19.648384094,0.5874358416,1.5585204363,110.46180725,62.381420135,0.0,30000.0
54,451.90508423,22.468700409,2.7177150405724806,0.9301528931,48.162895203000005,1.5001065731,20.857854843,0.580077827,1.5071386099000001,109.06234741,62.639232635,0.0,30000.0
55,452.05708423,22.468700409,23.68367575255083,1.2415095568,47.570709228999995,1.4408195019,20.178928375,0.5767057538,1.5239729881,101.70693207,62.697086334,0.0,30000.0
56,452.20908423,22.468700409,50.552410996274425,1.37444067,5.448406219500001,1.4422618151,18.190347672,0.5718451738,1.5963422059999999,96.083824158,62.778816223,0.0,30000.0
57,452.36108423,22.468700409,50.55413490088966,1.4354460238999998,1.9944893122,1.4649769068,19.628231049,0.5659289956,1.7366784811000002,95.67109680200001,63.078964233,0.0,30000.0
58,452.51308423,22.468700409,50.55511061022608,1.5361597538,2.0212035179,1.4797546864,20.545682907,0.5675368905,1.7895919085,93.883583069,63.85710907,0.0,30000.0
59,452.66508423,22.468700409,50.55495361718511,1.6403747797,2.310300827,1.487908721,22.542312621999997,0.5861641168999999,1.8290019035,95.984054565,64.636039734,0.0,30000.0
60,452.81708423,22.468700409,50.55498162469234,1.7922816277000002,2.6881346702999998,1.4850019217,21.480520248,0.6106216908,1.8023599386000002,94.522941589,65.313598633,0.0,30000.0
61,452.96908423,22.468700409,50.55493974656724,1.8952041863999998,2.5807406902000003,1.4905744791,21.331951140999998,0.6107642055,1.7926405668,94.585449219,65.601272583,0.0,30000.0
62,453.12108423,22.468700409,50.554863610933396,1.9400010109,2.4271790981,1.5008929968,22.057451248000003,0.5791158676,1.7651830912,95.621856689,65.8309021,0.0,30000.0
63,453.27308423,22.468700409,50.5553176137107,1.9067982435,2.3427219391,1.5109276772,24.43538475,0.5445271134,1.7537562847,96.7681427,66.00315094,0.0,30000.0
64,453.42508423,22.468700409,50.5547600023642,1.8553364277000002,2.2897567749000003,1.5175337790999999,23.603914261,0.5314885974,1.7627279758,97.48707580600001,65.909675598,0.0,30000.0
65,453.57708423,22.472419739,50.55370882760072,1.804500699,2.2497179508,1.5202778578,20.522415160999998,0.5334946513000001,1.7557150125999998,97.30032348600001,65.656547546,0.0,30000.0
66,453.72908423,22.470945358,50.55262105300265,1.761797905,2.2177791595,1.5245716572,17.942564010999998,0.5373287797,1.7708237171,97.713096619,65.48135376,0.0,30000.0
67,453.88108423,22.468900680999997,50.55278197894055,1.7119704485,2.2447514534,1.5286086797999998,18.40795517,0.5367978811,1.7777323722999998,97.648086548,65.7940979,0.0,30000.0
68,454.03308423,22.468700409,50.55269629093223,1.6657129525999999,2.2990014553,1.5277407169,18.884946823,0.5460547805,1.8257937431,98.192047119,66.827186584,0.0,30000.0
69,454.18508423,22.468700409,50.55243369180895,1.6348224878,2.3852365016999997,1.5263444185,19.329065323,0.5672789812,1.8091264963,99.130210876,67.855827332,0.0,30000.0
70,454.33708423,22.472366333000004,50.552023242747154,1.6090830563999998,2.3752710819,1.5285253525,18.997667313,0.5899915695,1.6258714199000002,99.81587982200001,68.708999634,0.0,30000.0
71,454.48908423,22.479488373000002,50.552305349303516,1.6090751886,2.3468720913,1.5288000107,20.736564636,0.6003364325,1.4259959459,100.77777863,68.869750977,0.0,30000.0
72,454.64108423,22.469987869,50.551268395596985,1.5755262375,2.3194282055,1.5194647312,20.147418975999997,0.598721683,1.344381094,102.95986176,69.031143188,0.0,30000.0
73,454.79308423,22.468700409,50.55028745617003,1.5331839322999998,2.3025720119,1.4984441996000002,20.019155502,0.5969817638,1.4131286144,105.43241882,69.172813416,0.0,30000.0
74,454.94508423,22.468700409,50.549266668862565,1.5136295557,2.3059258461,1.4813178778,20.77510643,0.6072284579,1.4867070913,108.88248444,69.221168518,0.0,30000.0
75,455.09708423,22.468700409,50.54987684719622,1.5151362419,2.3014895915999998,1.4763162136,22.003875731999997,0.6199663281000001,1.3737683296,108.46474457,69.239295959,0.0,30000.0
76,455.24908423,22.468700409,50.55419563707792,1.5233303308000001,2.2767305374,1.481434226,22.58172226,0.6246624589,1.2424914837,97.49395752,69.245094299,0.0,30000.0
77,455.40108423,22.468700409,50.55826354722687,1.5193192959000001,2.2819845676,1.4775573015,24.502040863,0.6150263548,1.1641497612,88.51186370799999,69.172279358,0.0,30000.0
78,455.55308423,22.468700409,50.55882052953759,1.4964170456,2.3121950626,1.460219264,28.027004241999997,0.607311964,1.1842921972,90.48238372799999,69.02584075899999,0.0,30000.0
