DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1198.937901,HORDALAND GP.,Skade Fm.,19.92948914,0.656544685,1.113388538,1.692635775,46.34746933,17.5,65000
1199.089901,HORDALAND GP.,Skade Fm.,19.6339035,0.679290712,1.162031055,1.679531336,45.80822372,17.5,65030
1199.241901,HORDALAND GP.,Skade Fm.,19.60531426,0.710543156,1.251635909,1.673091292,45.30879211,17.5,65030
1199.393901,HORDALAND GP.,Skade Fm.,19.73911095,0.73333323,1.329511762,1.676686525,45.00402069,17.5,65030
1199.545901,HORDALAND GP.,Skade Fm.,19.87290573,0.734289885,1.380393982,1.685285807,45.07812119,17.5,65030
1199.697901,HORDALAND GP.,Skade Fm.,20.28817177,0.722002029,1.413460016,1.688779235,45.57977676,17.5,65030
1199.849901,HORDALAND GP.,Skade Fm.,20.62346268,0.712410212,1.437836886,1.682393789,46.18577957,17.5,65030
1200.001901,HORDALAND GP.,Skade Fm.,20.7558918,0.712187111,1.457672954,1.673252463,46.48255539,17.5,65030
1200.153901,HORDALAND GP.,Skade Fm.,20.88694191,0.718839049,1.477726102,1.670064449,46.44554901,17.5,65030
1200.305901,HORDALAND GP.,Skade Fm.,21.11738777,0.727050304,1.500977278,1.675778985,46.4103775,17.5,65030
1200.457901,HORDALAND GP.,Skade Fm.,21.37381554,0.736324966,1.529293776,1.688026071,46.52673721,13.97286606,65030
1200.609901,HORDALAND GP.,Skade Fm.,21.53202057,0.750797331,1.565622449,1.699437022,46.32889938,12.25000095,65030
1200.761901,HORDALAND GP.,Skade Fm.,21.56225014,0.774651051,1.613883734,1.702905059,45.35044861,12.25000095,65030
1200.913901,HORDALAND GP.,Skade Fm.,21.47963142,0.806370795,1.67132926,1.697814465,43.8804512,12.25000095,65030
1201.065901,HORDALAND GP.,Skade Fm.,21.3128624,0.839623869,1.731263518,1.690014005,42.84549332,12.25000095,65030
1201.217901,HORDALAND GP.,Skade Fm.,21.14444161,0.86880523,1.791479707,1.688771129,43.01711273,12.25000095,65030
