DEPTH_MD,GROUP,FORMATION,CALI,RMED,RDEP,RHOB,GR,BS,FORCE_2020_LITHOFACIES_LITHOLOGY
1632.194,CROMER KNOLL GP.,Lista Fm.,22.72763443,1.492307186,1.307620049,1.645251989,49.00455093,12.25000095,65000
1632.346,CROMER KNOLL GP.,Lista Fm.,22.5508728,1.50485754,1.321239233,1.73951757,50.96815872,12.25000095,65000
1632.498,CROMER KNOLL GP.,Lista Fm.,22.45054817,1.533001661,1.34053123,1.854454398,52.8263855,12.25000095,65000
1632.65,CROMER KNOLL GP.,Lista Fm.,22.39578056,1.571740031,1.369160056,1.956359983,55.1617012,12.25000095,65000
1632.802,CROMER KNOLL GP.,Lista Fm.,22.32170868,1.613003969,1.404004812,2.024839878,57.80464554,12.25000095,65000
1632.954,CROMER KNOLL GP.,Lista Fm.,22.14701271,1.642764926,1.440136313,2.062974215,60.1901474,12.25000095,65000
1633.106,VIKING GP.,Draupne Fm.,21.83055496,1.650332689,1.473791957,2.088217974,62.0495224,12.25000095,65000
1633.258,VIKING GP.,Draupne Fm.,21.45991516,1.638744831,1.503737688,2.112041712,63.44696045,12.25000095,65000
1633.41,VIKING GP.,Draupne Fm.,21.22075653,1.626803994,1.528032064,2.135911942,64.3299408,12.25000095,65000
1633.562,VIKING GP.,Draupne Fm.,21.11343002,1.628120899,1.54640007,2.159825563,64.5549469,12.25000095,65000
1633.714,VIKING GP.,Draupne Fm.,20.9163971,1.642480016,1.559108019,2.181161642,63.90036774,12.25000095,65000
1633.866,VIKING GP.,Draupne Fm.,20.4477787,1.660163283,1.568381548,2.194630384,62.56148911,12.25000095,65000
1634.018,VIKING GP.,Draupne Fm.,19.68302727,1.669530869,1.578194737,2.184949637,61.22195816,12.25000095,65000
1634.17,VIKING GP.,Draupne Fm.,18.87588882,1.671931624,1.589101553,2.156379461,60.43806076,12.25000095,65000
1634.322,VIKING GP.,Draupne Fm.,18.22554016,1.676446796,1.59912312,2.12610364,60.6204071,12.25000095,65000
1634.474,VIKING GP.,Draupne Fm.,17.91611671,1.688387156,1.606418371,2.106720686,61.86060333,12.25000095,65000
1634.626,VIKING GP.,Draupne Fm.,18.01439858,1.70388639,1.609896779,2.09553504,63.69200134,12.25000095,65000
1634.778,VIKING GP.,Draupne Fm.,18.45661163,1.716616035,1.608828068,2.086178541,65.29896545,12.25000095,65000
1634.93,VIKING GP.,Draupne Fm.,18.9344635,1.729143977,1.604256034,2.082391977,66.08355713,12.25000095,65000
1635.082,VIKING GP.,Draupne Fm.,19.24015236,1.747352004,1.596611261,2.088713646,66.06121063,12.25000095,65000
