"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/3-4","1288.001638","537248.9375","6759163.0","-1247.94165","ROGALAND GP.","Lista Fm.","8.532087326",,,"0.8441752195",,"146.80104065",,,,"145.98339844",,"12.250000954","29.859388351","338.99514771",,"1.567655921",,,"33.594944",,"65000",
"31/3-4","1288.153638","537248.9375","6759163.0","-1248.09375","ROGALAND GP.","Lista Fm.","8.5778722763",,,"0.8464115858",,"146.14053345",,,,"140.48019409",,"12.250000954","24.114297867","336.88912964",,"1.3704395294",,,"32.236469269",,"65000",
"31/3-4","1288.305638","537248.9375","6759163.0","-1248.245728","ROGALAND GP.","Lista Fm.","8.6350803375",,,"0.8486478925",,"145.48002625",,"0.6745868921",,"140.80329895",,"12.250000954","20.065898895","349.23635864",,"1.0195462704",,,"30.680124283",,"65000","1.0"
"31/3-4","1288.457638","537248.9375","6759163.0","-1248.397705","ROGALAND GP.","Lista Fm.","9.0083827972",,,"0.8508841991",,"143.04295349",,"0.7200568914",,"142.80517578",,"12.250000954","19.939105988","368.14898682",,"0.582924664",,,"29.123514175",,"65000","2.0"
"31/3-4","1288.609638","537248.9375","6759163.0","-1248.549683","ROGALAND GP.","Lista Fm.","10.027914047",,,"0.8531205654",,"138.41947937",,"0.6771521568",,"144.54463196",,"12.250000954","20.062578201","380.82827759",,"0.2183435857",,,"27.567121506",,"65000","2.0"
"31/3-4","1288.761638","537249.0","6759163.0","-1248.701538","ROGALAND GP.","Lista Fm.","10.712667465",,,"0.8553568721",,"133.79638672",,"0.586881876",,"144.87553406",,"12.250000954","20.378805161","389.61550903",,"0.0566646643",,,"26.010499954",,"65000","2.0"
"31/3-4","1288.913638","537249.0","6759163.0","-1248.853638","ROGALAND GP.","Lista Fm.","10.70119381",,,"0.8575932384",,"129.17288208",,"0.499663502",,"144.40071106",,"12.250000954","20.049921036","388.95349121",,"0.0419949591",,,"24.450431824",,"65000","2.0"
"31/3-4","1289.065638","537249.0","6759163.0","-1249.005615","ROGALAND GP.","Lista Fm.","10.571921349",,,"0.859829545",,"127.04138184",,"0.491006285",,"142.38830566",,"12.250000954","20.376623154","384.07980347",,"0.0560375601",,,"25.350294113",,"65000","2.0"
"31/3-4","1289.217638","537249.0","6759163.0","-1249.157593","ROGALAND GP.","Lista Fm.","10.327388763",,,"0.8620658517",,"128.11152649",,"0.52943784",,"139.74890137",,"12.250000954","21.670192719","377.48217773",,"0.0588084906",,,"29.428039551",,"65000","2.0"
"31/3-4","1289.369638","537249.0","6759163.0","-1249.30957","ROGALAND GP.","Lista Fm.","10.21600914",,,"0.8643021584",,"127.65086365",,"0.5108619332",,"137.57597351",,"12.250000954","22.711591721","363.33636475",,"0.0633870959",,,"33.519870758",,"65000","2.0"
"31/3-4","1289.521638","537249.0","6759163.0","-1249.461548","ROGALAND GP.","Lista Fm.","12.031378746",,,"0.8665385246",,"127.30928802",,"0.5039579272",,"133.75947571",,"12.250000954","23.823169708","344.01464844",,"0.0811893865",,,"37.611743927",,"65000","2.0"
"31/3-4","1289.673638","537249.0","6759163.0","-1249.613525","ROGALAND GP.","Lista Fm.","14.607893944",,,"0.8687748313",,"126.64944458",,"0.5213023424",,"131.92720032",,"12.250000954","26.220851898","323.8704834",,"0.0995936319",,,"41.703632355",,"65000","2.0"
"31/3-4","1289.825638","537249.0","6759163.0","-1249.765625","ROGALAND GP.","Lista Fm.","14.792785645",,,"0.871011138",,"123.94192505",,"0.4507985115",,"133.20927429",,"12.250000954","36.797702789","314.07406616",,"0.1135244593",,,"45.795467377",,"65000","2.0"
