"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/2-7","439.64093164","524587.125","6747128.0","-414.6343079","NORDLAND GP.",,"21.781299591",,"0.2617744505","2.1117315292","2.1931095123","14.491332054",,"0.5613037944",,,"-34.53570557",,,,,"-0.107878186",,,,,"30000","1.0"
"31/2-7","439.79293164","524587.125","6747128.0","-414.7862854","NORDLAND GP.",,"21.781299591",,"0.2623103857","2.0423843861","2.1828985214","14.397823334",,"0.5209308267",,,"-33.69060516",,,,,"-0.126845568",,,,,"30000","1.0"
"31/2-7","439.94493164","524587.125","6747128.0","-414.9382629","NORDLAND GP.",,"21.781299591",,"0.2668537498","1.9727784395","2.1686995029","14.484906197",,"0.5231527686",,,"-33.65388489",,,,,"-0.148297623",,,,,"30000","1.0"
"31/2-7","440.09693164","524587.125","6747128.0","-415.0902405","NORDLAND GP.",,"21.781299591",,"0.2706824839","1.9847527742","2.168350935","14.75227356",,"0.5449393988",,,"-33.88409424",,,,,"-0.155939475",,,,,"30000","1.0"
"31/2-7","440.24893164","524587.125","6747128.0","-415.2422485","NORDLAND GP.",,"21.781299591",,"0.2705953121","2.0606532097","2.1782131195","14.801901817",,"0.5445823073",,,"-31.59202003",,,,,"-0.147758201",,,,,"30000","1.0"
"31/2-7","440.40093164","524587.125","6747128.0","-415.3942261","NORDLAND GP.",,"21.781299591",,"0.2672965527","2.1266219616","2.1997070313","14.187819481",,"0.5349440575",,,"-27.33238983",,,,,"-0.126284912",,,,,"30000","1.0"
"31/2-7","440.55293164","524587.125","6747128.0","-415.5462036","NORDLAND GP.",,"21.781299591",,"0.2637506425","2.1022000313","2.2164545059","13.766178131",,"0.5382028222",,,"-26.73197937",,,,,"-0.1146155",,,,,"30000","1.0"
"31/2-7","440.70493164","524587.125","6747128.0","-415.6981812","NORDLAND GP.",,"21.781299591",,"0.2639886737","2.0013306141","2.2287669182","13.945279121",,"0.5347213149",,,"-28.56675529",,,,,"-0.114310548",,,,,"30000","1.0"
"31/2-7","440.85693164","524587.125","6747128.0","-415.8501587","NORDLAND GP.",,"21.781299591",,"0.2671018243","1.903547287","2.2334907055","14.558320045",,"0.5406607389",,,"-28.43252182",,,,,"-0.117153987",,,,,"30000","1.0"
"31/2-7","441.00893164","524587.125","6747128.0","-416.0021362","NORDLAND GP.",,"21.781299591",,"0.2681656182","1.8805924654","2.2456252575","15.148633957",,"0.5440793037",,,"-27.62605095",,,,,"-0.108568847",,,,,"30000","1.0"
