"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/3-3","793.762","545890.3125","6744757.0","-767.5512695","HORDALAND GP.",,,"1.6820986271","1.6820608377","1.3922801018","1.0765999556","48.612232208",,"0.2023200095",,"147.97712708","48.335803986",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","793.914","545890.3125","6744757.0","-767.703186","HORDALAND GP.",,,"1.6534086466","1.653098464","1.3531032801","1.0765999556","49.592430115",,"0.2023200095",,"148.47555542","48.365772247",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.066","545890.3125","6744757.0","-767.8551025","HORDALAND GP.",,,"1.6083825827","1.6082744598","1.3156071901","1.0765999556","50.866485596",,"0.2023200095",,"149.90592957","48.292949677",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.218","545890.3125","6744757.0","-768.007019","HORDALAND GP.",,,"1.5629942417","1.5631729364","1.2796645164","1.0765999556","51.98822403",,"0.2023200095",,"152.23622131","48.085453033",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.37","545890.3125","6744757.0","-768.1589355","HORDALAND GP.",,,"1.5367375612","1.5365356207","1.2449355125","1.0765999556","53.154354095",,"0.2023200095",,"154.98320007","47.740459442",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.522","545890.3125","6744757.0","-768.3109131","HORDALAND GP.",,,"1.5328774452","1.5331623554","1.2125808001","1.0765999556","54.914428711",,"0.2023200095",,"157.35498047","47.235557556",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.674","545890.3125","6744757.0","-768.4628296","HORDALAND GP.",,,"1.5385652781","1.5388463736","1.1894471645","1.0765999556","57.300708771",,"0.2023200095",,"158.77320862","46.579032898",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.826","545890.375","6744757.0","-768.6148071","HORDALAND GP.",,,"1.5391789675","1.5393317938","1.1798400879","1.0783640146","59.668296814",,"0.2023200095",,"158.8347168","45.954055786",,,,,"-1.970000029",,,,,"65000","2.0"
"31/3-3","794.978","545890.375","6744757.0","-768.7667236","HORDALAND GP.",,,"1.5322388411","1.5321489573","1.1840916872","1.0912843943","61.23184967",,"0.2003327608",,"157.7671051","45.596111298",,,,,"-1.951859355",,,,,"65000","2.0"
"31/3-3","795.13","545890.375","6744757.0","-768.9186401","HORDALAND GP.",,,"1.5260000229","1.52602005","1.198464036","1.105156064","61.689067841",,"0.2012971044",,"156.51792908","45.537044525",,,,,"-1.923180461",,,,,"65000","2.0"
"31/3-3","795.282","545890.375","6744757.0","-769.0705566","HORDALAND GP.",,,"1.5272769928","1.5276002884","1.2190058231","1.107288003","61.178894043",,"0.2057345062",,"156.20304871","45.629898071",,,,,"-1.901430249",,,,,"65000","2.0"
"31/3-3","795.434","545890.375","6744757.0","-769.2224731","HORDALAND GP.",,,"1.5342971087","1.534196496","1.2403252125","1.0948634148","60.237163544",,"0.2098633796",,"156.84977722","45.70242691",,,,,"-1.898729801",,,,,"65000","2.0"
"31/3-3","795.586","545890.375","6744757.0","-769.3743896","HORDALAND GP.",,,"1.5476230383","1.5477695465","1.2588319778","1.0712703466","59.247283936",,"0.2116115391",,"157.3457489","45.735748291",,,,,"-1.922611475",,,,,"65000","2.0"
"31/3-3","795.738","545890.375","6744757.0","-769.5263062","HORDALAND GP.",,,"1.574587822","1.5745288134","1.2731440067","1.0447928905","58.452533722",,"0.2100052088",,"157.32307434","45.787174225",,,,,"-1.96267581",,,,,"65000","2.0"
