,0,1,2,3,4,5,6,7,8,9,10,11
0,3352.5624,8.693300452365222,0.0,2.4672036171,1.8185062408,2.6040840979564486,107.60440063,0.5845787637210196,12.515099191293423,88.65249633799999,0.0,12.250000954
1,3352.7144,8.693300431891295,0.0,2.4863622189,1.8102101088,2.604074894007859,108.39988708,0.5842936615455645,12.515662150962958,88.95032501200001,0.0,12.250000954
2,3352.8664,8.6933002472,0.0,2.4711308479,1.8754899502,2.5873332932447006,109.14720154,0.5867051482,12.142723034358607,89.693977356,0.0,12.250000954
3,3353.0184,8.693299963055821,0.0,2.4147787094,1.8939111233,2.5820555788400115,110.04366302,0.5710389017999999,11.596013200105082,89.075958252,0.0,12.250000954
4,3353.1704,8.6933002472,0.0,2.3017363548,1.8614705801,2.5862872476661183,111.40867615,0.5648546815,12.07780838376106,89.896217346,0.0,12.250000954
5,3353.3224,8.693300460483112,0.0,2.2690343857,1.8647119999,2.5862730904377873,111.38489532,0.5796875954,12.077002115403232,90.22909545899999,0.0,12.250000954
6,3353.4744,8.693300022495988,0.0,2.2723603249,1.9834201336,2.5863027101628178,111.08696747,0.6071724296000001,12.078685996938745,89.948394775,0.0,12.250000954
7,3353.6264,8.693299928197975,0.0,2.2401175499,2.0274841785,2.5716705974988674,111.08654785,0.639563024,10.809244331959642,91.35865020799999,0.0,12.250000954
8,3353.7784,8.69330054829996,0.0,2.1402380466,1.9804133177,2.558825410696451,111.87805939,0.6683766246,11.404397730348016,91.46961975100001,0.0,12.250000954
9,3353.9304,8.6933002472,0.0,1.8672170639,1.8943698406,2.558838276369924,112.76099396,0.690096736,11.40688523818821,93.13404846200001,0.0,12.250000954
10,3354.0824,8.693299475446935,0.0,1.6099808216,1.7571494579,2.5588441510716406,113.13674927,0.6879286766,11.407933061827867,94.123306274,0.0,12.250000954
11,3354.2344,8.693300457844073,0.0,1.5477662086,1.6358025074,2.5588749898677374,115.30522156,0.6483047605,11.414047407466256,97.172714233,0.0,12.250000954
12,3354.3864,8.6933002472,0.0,1.5448639393,1.5801123381,2.558912856902987,116.88659668,0.6179583073,11.422872547796064,97.948120117,0.0,12.250000954
13,3354.5384,8.6933002472,0.0,1.5007926226,1.580308795,2.5589118071579673,116.80457306,0.6102286577,11.422507058674434,99.754173279,0.0,12.250000954
14,3354.6904,8.6933002472,0.0,1.4628977775999998,1.6075612307,2.558895028200865,115.50064087,0.5969768763000001,11.419065309433789,99.588752747,0.0,12.250000954
15,3354.8424,8.6933002472,0.0,1.5242410897999998,1.5617779493,2.5588872687040563,114.88438416,0.5848369002,11.417349858798309,100.2203064,0.0,12.250000954
16,3354.9944,8.6933002472,0.0,1.5700432062,1.522159338,2.558897964731097,115.61284637,0.5866841078,11.419692309214344,99.17302703899999,0.0,12.250000954
17,3355.1464,8.6933002472,0.0,1.5466709137,1.5773262978,2.5588918559266,115.14689636,0.5870774984,11.418394302344362,99.806846619,0.0,12.250000954
18,3355.2984,8.6933002472,0.0,1.5672706366,1.5784826279,2.558878699684724,114.1592865,0.5799283385,11.41564110692163,99.72966003399999,0.0,12.250000954
19,3355.4504,8.6933002472,0.0,1.6106319427000002,1.5790431499000002,2.5588570365305388,112.64529419,0.5749018788,11.411224267310653,99.51893615700001,0.0,12.250000954
20,3355.6024,8.6933002472,0.0,1.6270606518,1.5748642683,2.558846660935326,111.89875031,0.5706890225,11.409065732203112,98.83142852799999,0.0,12.250000954
21,3355.7544,8.6933002472,0.0,1.6675064564,1.5249199866999998,2.558858972473534,112.71231842,0.5599483848,11.411553977343866,99.762069702,0.0,12.250000954
22,3355.9064,8.6933002472,0.0,1.7032048702,1.5270614624,2.5588842237890237,114.39759064,0.5508905649,11.416805396155022,99.596794128,0.0,12.250000954
