,0,1,2,3,4,5,6,7,8,9,10,11
0,227.29600806,15.350845337,2.0647928715,2.0084681511,2.9653127193,1.7401641607,54.86737442,0.5256842971,32.003936768,166.1143267577645,61.01344299300001,0.0
1,227.44800806,15.259827614,2.0782034397,2.2323281765000003,2.6636555195,1.7802655697,51.78973770100001,0.4652881324,24.324228286999997,165.5783937259631,59.488521576000004,0.0
2,227.60000806,15.264131546,2.1682665348,2.3424320221,2.5884001255,1.8485010862,49.580486298000004,0.445510149,18.696382523,165.57828312669218,60.28603363,0.0
3,227.75200806,15.251912117,2.3091402054,2.4155521393,2.6547617912,1.9431729317,50.94657135,0.4387096167,13.044376372999999,165.56645971401196,59.864864348999994,0.0
4,227.90400806,15.25,2.3004233837,2.4748463631,2.7601330280000003,2.0452959538,50.440006256000004,0.4448210597,8.2050828934,165.56904065799833,59.241470336999996,0.0
5,228.05600806,15.25,2.3910861015,2.4942359924,2.8213620186000004,2.1043221951,50.948005676,0.4125957191,5.9049286842,165.58039751057996,59.166000366000006,0.0
6,228.20800806,15.25,2.5582909584,2.4707283974000003,2.7990705967,2.1127429008000003,52.291484833,0.4034797251,5.3194541931,165.58025443415565,59.930706023999996,0.0
7,228.36000806,15.27696991,2.4008305073,2.376645565,2.8072359562,2.1112623215,52.250526428,0.4218773842,4.8727087975,165.58049083222133,58.73392868,0.0
8,228.51200806,15.267991065999999,2.3357856274,2.3127641678,2.8307857513,2.105802536,50.367614746,0.4353440702,4.5130729675,165.59576801474293,58.866775513,0.0
9,228.66400806,15.299726485999999,2.3160994053,2.2557766438,2.6046404839,2.1101820469,50.067070007,0.4462643862,4.2404947281,165.5972241623049,57.61687851,0.0
10,228.81600806,15.305000305,2.3469128609,2.2006492615,2.5266935825,2.1092779636000003,51.74049758899999,0.4334972799,4.2229585648,165.59643903850278,58.06357193,0.0
11,228.96800806,15.331644058,2.2811880112000003,2.1329212189,2.4828670025,2.1047081947,53.376220703,0.4683673084,4.2737674713,165.59662859082064,57.735572815,0.0
12,229.12000806,15.38312912,2.3070194721,2.0862085819,2.4141530991,2.0920188427,53.13691329999999,0.4791812301,4.3942704201,165.5960137504871,58.309726715,0.0
13,229.27200806,15.457632065,2.2357563972,2.0586740971,2.3791103363,2.0797622204,51.58782196,0.4916155934000001,4.460296154,165.59608439466737,58.095096588000004,0.0
14,229.42400806,15.50902462,2.1742303371,2.0498976707,2.3732886314,2.0694949627000003,49.258274078,0.4791530073,4.736702919,165.58790299696565,59.42729187,0.0
15,229.57600806,15.535528183,2.2444791794,2.0371315479,2.359351635,2.0569770336,46.08108139,0.4786365628,4.796587944,165.5909784471011,59.55969619800001,0.0
16,229.72800806,15.611789703,2.257999897,2.0155611038,2.3544487953,2.0482375622,47.055656433,0.4822966456,5.0758347511,165.58963613100815,59.646972656,0.0
17,229.88000806,15.749872208,2.1435551643,2.0035748482,2.3548476696,2.0453147888,48.610736847,0.4779874682,4.8854112625,165.58871904146906,58.503822326999995,0.0
18,230.03200806,15.845332145999999,2.1677939892,2.0137584209,2.3617613316,2.0517199039,49.741371155,0.4827818274,4.8922996521,165.59528040583473,58.396324158,0.0
19,230.18400806,15.879123688,2.2712054253,2.0201864243000003,2.376480341,2.0546748638,48.300365448,0.4647185802,4.6780767441,165.58873822448328,59.255924225,0.0
20,230.33600806,15.895537375999998,2.1840162277,2.0209999084,2.3890783787,2.0516610146,48.865802765,0.4646061957,4.7058310509,165.58779416045746,59.625339508,0.0
21,230.48800806,15.885500908,2.1589763165,2.0409705639,2.3968610764,2.0376863480000003,50.888557434,0.480730623,4.8097462654,165.59445992728132,58.726951598999996,0.0
22,230.64000806,15.830664635,2.1546611786,2.0599315166,2.4046778679,2.0242161751,51.224132538,0.5210446119,5.0850772858,165.5939123475385,58.749015808,0.0
23,230.79200806,15.79432869,2.3670182228,2.072095871,2.4126567841,2.0029814243,50.334686278999996,0.5158979297,5.7498035431,165.57893824512666,59.102054596,0.0
24,230.94400806,15.731219292,2.2689800262,2.0550425053,2.4206361771,1.9841636419,50.07888031,0.4830857813,6.6426005363,165.57825583780448,59.579421997,0.0
25,231.09600806,15.628484725999998,2.2648067474,2.0279955864,2.4219999313,1.9694977999,51.689727783,0.4417673051,7.6106829643,165.56799243902714,58.738788605,0.0
26,231.24800806,15.609000206,2.1760370731,2.0107147694,2.4203515053,1.971914053,53.936950683999996,0.4536496699,8.4070472717,165.5686259794599,58.438308716,0.0
27,231.40000806,15.609000206,2.2767841816,1.9998363256,2.4117834568000003,1.9803473949,53.522624969,0.4735018909000001,7.899176120800001,165.56836785264102,58.825477600000006,0.0
28,231.55200806,15.698649406,2.2055363655,2.0297348499,2.3985335827000003,1.9942057133,52.729961395,0.5142926574000001,7.42800951,165.56799653323907,59.018039703,0.0
29,231.70400806,15.788863182,2.8852591515,2.0816128254,2.3951835632,2.0107893944,49.712181091000005,0.5051471591,6.6710028648,165.577274220542,59.75295639,0.0
30,231.85600806,15.880302429,2.5075781345,2.0952339172,2.3917450905,2.0309786797,50.053855896,0.5131899118,5.9166674613999986,165.5775709582833,60.828475952,0.0
31,232.00800806,15.980319023,2.2819855213,2.070212841,2.386133194,2.0551462173,49.242294312,0.4815716445,4.388657093,165.58650370436348,61.142055511,0.0
32,232.16000806,16.050682068,2.257999897,2.040705204,2.3801488876,2.0696392059,47.15631485,0.4813810885,3.4392933846,165.59037843347429,61.871070861999996,0.0
33,232.31200806,16.062999725,2.1806390285,2.0269937515,2.3693299294,2.0615916252,43.69784164399999,0.4619449675,3.1012794971,165.65059170273372,61.438644409,0.0
34,232.46400806,16.074987411,2.1652128696,2.0082423687,2.3549509048,2.0382525921,42.617290497,0.4542240202,3.4083173275,165.65048916832015,59.990085602,0.0
35,232.61600806,16.102693558,2.1876170635,1.9562804699,2.3423924446,2.0162982941,43.657066345,0.4547732174,4.2785019875,165.6484588394589,58.967811583999996,0.0
36,232.76800806,16.108999252,2.0932531357,1.9027770758,2.3336162567,2.0040726662,44.237155914,0.4662715197,4.8692798615,165.64614678828397,57.598091125,0.0
37,232.92000806,16.171512604,2.020280838,1.852494359,2.3256373405,1.9933087826,43.517879486000005,0.4738458395,5.1178569794,165.6414287411818,56.399219513,0.0
38,233.07200806,16.298412323,2.1514863968,1.8451497555,2.3121087551,1.9744634628,42.124305725,0.4923489094,5.0277533531,165.6436416217826,55.672214508,0.0
39,233.22400806,16.327999115,2.0783848763,1.8569883108,2.2947778702,1.9558721781,43.787715911999996,0.4985876083,5.195072650899999,165.63996656106218,56.918956757,0.0
40,233.37600806,16.327999115,2.0427002907,1.8553065062,2.278400898,1.9441776276,44.805030823,0.5352066159000001,5.1988639832,165.64451451736082,58.566215515,0.0
41,233.52800806,16.327999115,2.077889204,1.83996737,2.2647967339,1.942779541,48.00262832600001,0.5453813076,4.9799027443,165.5906316772936,58.622688293,0.0
42,233.68000806,16.340450287,2.080177784,1.8181304932,2.2557420731,1.9367845058,48.550773621000005,0.5681120157,5.4122495651,165.59758652119908,57.858905792,0.0
43,233.83200806,16.368041992000002,2.1208770275,1.8145487309,2.255559206,1.9218358994,46.37407684300001,0.5803447366,6.5305161476,165.61597130587685,58.34577179,0.0
44,233.98400806,16.375,2.0094685555000003,1.8288909197,2.2575538158,1.9056524038,43.742088318,0.5624854565,7.1032090187,165.6177071816151,58.250637053999995,0.0
45,234.13600806,16.375,1.954641223,1.856071949,2.2487077713,1.9012309313,41.463108063,0.5334380865,6.9985790253,165.6405268859266,58.551834106,0.0
46,234.28800806,16.375,1.9844989777,1.8630000353,2.2444565296000003,1.9078983068,42.970252991,0.4983889461,5.9445309639,165.6468037383357,57.800861358999995,0.0
47,234.44000806,16.351284027000002,2.1111278534,1.8469591141,2.2439999580000003,1.9107638597,45.26832962,0.5039025545,6.1051239967,165.61824955794015,58.21162796,0.0
48,234.59200806,16.320365906,2.0547888279,1.8397164345,2.2501318455000003,1.9049104452,47.93633270300001,0.4953172505,6.5563364029,165.57976801855557,58.893375397,0.0
