"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"30/3-5 S","3892.0815862","496651.78125","6739799.5","-2778.248535","VIKING GP.","Lista Fm.","8.4504861832",,"1950.0","9.5532274246","2.104227066","59.626132965",,"0.4786637127","23.181570053",,,,,,,"-1.016118169",,,,,"65000","2.0"
"30/3-5 S","3892.2335862","496651.90625","6739799.5","-2778.354248","VIKING GP.","Lista Fm.","8.4537258148",,"1950.0","9.5030422211","2.1059575081","57.32875824",,"0.4700637758","24.281932831",,,,,,,"-1.016143084",,,,,"65000","2.0"
"30/3-5 S","3892.3855862","496652.0","6739799.5","-2778.459961","VIKING GP.","Lista Fm.","8.4469823837",,"1950.0","9.4245901108","2.0905277729","54.920986176",,"0.4652332962","34.737133026",,,,,,,"-1.017093301",,,,,"65000","2.0"
"30/3-5 S","3892.5375862","496652.09375","6739799.5","-2778.565674","VIKING GP.","Lista Fm.","8.4218997955",,"1950.0","9.2748575211","2.0782194138","53.978599548",,"0.469697386","43.881412506",,,,,,,"-1.016075969",,,,,"65000","2.0"
"30/3-5 S","3892.6895862","496652.1875","6739799.5","-2778.671387","VIKING GP.","Lista Fm.","8.4218997955",,"1950.0","9.1782197952","2.08553195","56.68655014",,"0.4808116853","36.435142517",,,,,,,"-1.008955717",,,,,"65000","2.0"
"30/3-5 S","3892.8415862","496652.28125","6739800.0","-2778.7771","VIKING GP.","Lista Fm.","8.4233283997",,"1950.0","9.2406663895","2.1086642742","60.034263611",,"0.4775315523","28.398351669",,,,,,,"-0.996756136",,,,,"65000","2.0"
"30/3-5 S","3892.9935862","496652.375","6739800.0","-2778.882813","VIKING GP.","Lista Fm.","8.4265766144",,"1950.0","9.2911195755","2.143458128","61.47700882",,"0.4676197469","26.286277771",,,,,,,"-0.973230958",,,,,"65000","2.0"
"30/3-5 S","3893.1455862","496652.46875","6739800.0","-2778.988281","VIKING GP.","Lista Fm.","8.4236164093",,"1950.0","9.2713251114","2.1746401787","60.031188965",,"0.461253643","21.929840088",,,,,,,"-0.956219494",,,,,"65000","2.0"
"30/3-5 S","3893.2975862","496652.5625","6739800.0","-2779.093994","VIKING GP.","Lista Fm.","8.4232826233",,"1950.0","9.3194007874","2.1910948753","57.41619873",,"0.4691123068","21.953100204",,,,,,,"-0.948314607",,,,,"65000","2.0"
"30/3-5 S","3893.4495862","496652.65625","6739800.0","-2779.199707","VIKING GP.","Lista Fm.","8.4266023636",,"1950.0","9.3493280411","2.1980350018","55.49729538",,"0.4776926935","23.195478439",,,,,,,"-0.94412142",,,,,"65000","2.0"
"30/3-5 S","3893.6015862","496652.75","6739800.0","-2779.30542","VIKING GP.","Lista Fm.","8.4236326218",,"1950.0","9.2924747467","2.1803143024","54.475978851",,"0.48590675","26.848861694",,,,,,,"-0.952505052",,,,,"65000","2.0"
"30/3-5 S","3893.7535862","496652.875","6739800.0","-2779.411133","VIKING GP.","Lista Fm.","8.4218997955",,"1950.0","9.2024412155","2.147885561","54.993843079",,"0.4897541404","27.63417244",,,,,,,"-0.972613215",,,,,"65000","2.0"
"30/3-5 S","3893.9055862","496652.96875","6739800.0","-2779.516846","VIKING GP.","Lista Fm.","8.4218997955",,"1950.0","9.2104206085","2.1246795654","55.370265961",,"0.4905041754","35.703609467",,,,,,,"-0.988226175",,,,,"65000","2.0"
