"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"16/10-5","2607.0043873","448701.6875","6429298.5","-2563.515869","SHETLAND GP.","Hod Fm.",,"1.565928936","1.4534089565","1.408133626",,"26.198631287",,,,"80.356559753",,"12.250000954","29.918092728",,"0.0","-0.155338928",,,"8.8257350922",,"70032",
"16/10-5","2607.1563873","448701.6875","6429298.5","-2563.667969","SHETLAND GP.","Hod Fm.",,"1.4701272249","1.3802287579","1.3382548094",,"32.205760956",,,,"78.4506073",,"12.250000954","30.491975784",,"0.0","-0.048341494",,,"8.6766319275",,"70032",
"16/10-5","2607.3083873","448701.6875","6429298.5","-2563.81958","SHETLAND GP.","Hod Fm.",,"1.5106283426","1.4559859037","1.4536278248",,"34.428215027",,,,"78.041557312",,"12.250000954","31.690814972",,"0.0","-0.090400003",,,"8.5279178619",,"70000","2.0"
"16/10-5","2607.4603873","448701.6875","6429298.5","-2563.97168","SHETLAND GP.","Hod Fm.",,"1.779040575","1.769793272","1.837341547",,"29.490219116",,,,"75.902580261",,"12.250000954","32.525936127",,"0.0","-0.090400003",,,"8.3788127899",,"70000","2.0"
"16/10-5","2607.6123873","448701.6875","6429298.5","-2564.123535","SHETLAND GP.","Hod Fm.",,"2.1465194225","2.0978245735","2.2056171894",,"23.834692001",,,,"72.213020325",,"12.250000954","31.125049591",,"0.0","-0.090400003",,,"8.2299041748",,"70000","2.0"
"16/10-5","2607.7643873","448701.6875","6429298.5","-2564.275635","SHETLAND GP.","Hod Fm.",,"2.1609334946","2.0067543983","2.0430088043",,"21.661169052",,,,"73.172599792",,"12.250000954","29.429773331",,"0.0","-0.092589185",,,"8.0807991028",,"70000","2.0"
"16/10-5","2607.9163873","448701.6875","6429298.5","-2564.427734","SHETLAND GP.","Hod Fm.",,"1.827907443","1.6252539158","1.5947340727",,"25.136804581",,,,"76.487548828",,"12.250000954","29.379598618",,"0.0","-0.093989953",,,"7.9319849014",,"70000","2.0"
"16/10-5","2608.0683873","448701.6875","6429298.5","-2564.57959","SHETLAND GP.","Hod Fm.",,"1.4966313839","1.3650512695","1.3268202543",,"31.58662796",,,,"78.302963257",,"12.250000954","30.036891937",,"0.0","-0.095386796",,,"8.1319131851",,"70000","2.0"
"16/10-5","2608.2203873","448701.6875","6429298.5","-2564.731689","SHETLAND GP.","Hod Fm.",,"1.6030049324","1.5399031639","1.4991322756",,"33.176818848",,,,"76.178886414",,"12.250000954","31.528753281",,"0.0","-0.094807014",,,"8.7448225021",,"70000","2.0"
"16/10-5","2608.3723873","448701.6875","6429298.5","-2564.883301","SHETLAND GP.","Hod Fm.",,"1.8115326166","1.8176537752","1.8110151291",,"30.429206848",,,,"71.390464783",,"12.250000954","31.864337921",,"0.0","-0.094800003",,,"9.361905098",,"70000","2.0"
