"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"16/5-3","1508.99","474410.78125","6510408.5","-1486.958252","SHETLAND GP.","Ekofisk Fm.","11.107273102",,,"2.5866143703",,"31.779075623",,,,"72.258033752",,"12.250000954","10.176392555","135.48779297",,"0.0630217567",,,"10.616948128",,"70000","1.0"
"16/5-3","1509.142","474410.78125","6510408.5","-1487.110229","SHETLAND GP.","Ekofisk Fm.","11.667339325",,,"2.6296243668",,"35.904335022",,,,"71.351768494",,"12.250000954","11.063110352","135.67134094",,"0.0590271242",,,"10.305306435",,"70000","1.0"
"16/5-3","1509.294","474410.78125","6510408.5","-1487.262207","SHETLAND GP.","Ekofisk Fm.","11.727503777",,,"2.6726346016",,"37.965141296",,,,"69.320724487",,"12.250000954","11.569123268","134.49246216",,"0.0517272092",,,"9.8927602768",,"70000","1.0"
"16/5-3","1509.446","474410.78125","6510408.5","-1487.414307","SHETLAND GP.","Ekofisk Fm.","11.909793854",,,"2.715644598",,"36.765167236",,,,"67.453048706",,"12.250000954","11.529566765","130.02851868",,"0.0306021981",,,"9.4804010391",,"70000","1.0"
"16/5-3","1509.598","474410.78125","6510408.5","-1487.566284","SHETLAND GP.","Ekofisk Fm.","12.032446861",,,"2.7586545944",,"35.905612946",,,,"66.667015076",,"12.250000954","11.485280991","127.19343567",,"0.0201166924",,,"9.067612648",,"70000","1.0"
"16/5-3","1509.75","474410.78125","6510408.5","-1487.718262","SHETLAND GP.","Ekofisk Fm.","12.056350708",,"2.7244000435","2.7268733978",,"37.4608078",,,,"68.420562744",,"12.250000954","11.068462372","127.7493515",,"0.0081775645",,,"8.6551914215",,"70000","1.0"
"16/5-3","1509.902","474410.78125","6510408.5","-1487.870239","SHETLAND GP.","Ekofisk Fm.","12.117035866",,"2.3493273258","2.371086359",,"37.403053284",,,,"73.15171814",,"12.250000954","10.303808212","132.27102661",,"0.0027218433",,,"8.2482299805",,"70000","1.0"
"16/5-3","1510.054","474410.78125","6510408.5","-1488.022217","SHETLAND GP.","Ekofisk Fm.","12.116392136",,"2.1865365505","2.178579092",,"39.10597229",,,,"76.365188599",,"11.611875534","9.7338190079","137.77377319",,"-0.00087613",,,"7.8939080238",,"70000","1.0"
"16/5-3","1510.206","474410.78125","6510408.5","-1488.174316","SHETLAND GP.","Ekofisk Fm.","12.135957718",,"2.1276021004","2.1652371883",,"38.693489075",,,,"76.659690857",,"8.5","7.9962005615","142.19682312",,"-0.002818004",,,"7.6610360146",,"70000","1.0"
"16/5-3","1510.358","474410.78125","6510408.5","-1488.326294","SHETLAND GP.","Ekofisk Fm.","12.164660454",,"2.0590827465","2.1354837418",,"39.507930756",,,,"77.893737793",,"8.5","1.1077673435","145.60543823",,"-0.0034",,,"7.4284338951",,"70000","1.0"
