"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"16/7-4","1244.38","442820.6875","6461117.5","-1219.339111","HORDALAND GP.","Utsira Fm.","14.751001358",,"1.8071192503","1.4335500002","1.9880634546","72.614265442",,"0.5453551412",,"140.38949585","79.308158875","17.5","3.4536993504",,"2.5009999275",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1244.532","442820.6875","6461117.5","-1219.491089","HORDALAND GP.","Utsira Fm.","14.751001358",,"1.8183113337","1.4620764256","1.9878640175","73.690460205",,"0.5631404519",,"140.43595886","79.292480469","17.5","3.4835319519",,"2.5009994507",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1244.684","442820.6875","6461117.5","-1219.643066","HORDALAND GP.","Utsira Fm.","14.750528336",,"1.8264827728","1.484238863","1.9877221584","74.422340393",,"0.5490477681",,"140.48780823","79.608314514","17.5","3.4837677479",,"2.5005269051",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1244.836","442820.6875","6461117.5","-1219.795166","HORDALAND GP.","Utsira Fm.","14.75",,"1.8325777054","1.5022792816","1.9877295494","75.005661011",,"0.5229681134",,"140.49812317","80.0207901","17.5","3.483935833",,"2.4999992847",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1244.988","442820.6875","6461117.5","-1219.947144","HORDALAND GP.","Utsira Fm.","14.74909687",,"1.8373336792","1.5181310177","1.9878396988","75.765625",,"0.5059478283",,"140.46965027","80.367271423","17.5","3.484087944",,"2.4990952015",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.14","442820.6875","6461117.5","-1220.099121","HORDALAND GP.","Utsira Fm.","14.748001099",,"1.8406734467","1.5283256769","1.9880336523","77.200691223",,"0.5113916993",,"140.40847778","80.486122131","17.5","3.9395797253",,"2.4979999065",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.292","442820.6875","6461117.5","-1220.251099","HORDALAND GP.","Utsira Fm.","14.748001099",,"1.8432753086","1.5293633938","1.9881854057","79.299263",,"0.5198655128",,"140.36703491","80.330123901","17.5","3.9397919178",,"2.4980003834",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.444","442820.6875","6461117.5","-1220.403076","HORDALAND GP.","Utsira Fm.","14.748552322",,"1.8463693857","1.5255340338","1.9881999493","81.192253113",,"0.5125310421",,"140.36012268","80.075874329","17.5","3.9113662243",,"2.4985525608",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.596","442820.6875","6461117.5","-1220.555054","HORDALAND GP.","Utsira Fm.","14.749000549",,"1.8496847153","1.5200066566","1.988280654","82.30606842",,"0.4982721508",,"140.36506653","79.873252869","17.5","3.905796051",,"2.4990000725",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.748","442820.6875","6461117.5","-1220.707153","HORDALAND GP.","Utsira Fm.","14.749000549",,"1.8530691862","1.5154906511","1.9886819124","82.459739685",,"0.495574683",,"140.31877136","79.808525085","17.5","3.9224898815",,"2.4990000725",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1245.9","442820.6875","6461117.5","-1220.859131","HORDALAND GP.","Utsira Fm.","14.749000549",,"1.8582683802","1.5159291029","1.9898842573","82.319519043",,"0.5203675628",,"140.06364441","79.939399719","17.5","3.9406001568",,"2.4990000725",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.052","442820.6875","6461117.5","-1221.011108","HORDALAND GP.","Utsira Fm.","14.749000549",,"1.8655257225","1.5222625732","1.9918065071","82.482200623",,"0.5447433591",,"139.61283875","80.13898468","17.5","3.9408519268",,"2.4990000725",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.204","442820.6875","6461117.5","-1221.163086","HORDALAND GP.","Utsira Fm.","14.749000549",,"1.8739185333","1.5342468023","1.9942167997","82.884567261",,"0.5521917343",,"139.01367188","80.251281738","17.5","4.9943037033",,"2.4990007877",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.356","442820.6875","6461117.5","-1221.315063","HORDALAND GP.","Utsira Fm.","14.749848366",,"1.8848040104","1.5536233187","1.9971437454","83.82522583",,"0.542668581",,"138.277771","80.180351257","17.5","4.9945120811",,"2.499849081",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.508","442820.6875","6461117.5","-1221.467163","HORDALAND GP.","Utsira Fm.","14.751065254",,"1.8984094858","1.5791617632","2.0003328323","86.84311676",,"0.5210699439",,"137.38702393","79.966522217","17.5","4.994808197",,"2.5010650158",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.66","442820.6875","6461117.5","-1221.619141","HORDALAND GP.","Utsira Fm.","14.752280235",,"1.9101536274","1.6041824818","2.0025041103","90.197570801",,"0.5039343834",,"136.7671814","79.89932251","17.5","4.9689035416",,"2.5022819042",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.812","442820.6875","6461117.5","-1221.771118","HORDALAND GP.","Utsira Fm.","14.75349617",,"1.9205341339","1.629057765","2.0041277409","92.942405701",,"0.4922538996",,"136.30285645","79.896980286","17.5","4.9517116547",,"2.5034980774",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1246.964","442820.6875","6461117.5","-1221.923096","HORDALAND GP.","Utsira Fm.","14.754711151",,"1.9307801723","1.655667305","2.0052125454","94.539054871",,"0.4914304018",,"135.95864868","79.869812012","17.5","4.9519276619",,"2.5047109127",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1247.116","442820.6875","6461117.5","-1222.075073","HORDALAND GP.","Utsira Fm.","14.754071236",,"1.9406154156","1.6804158688","2.0056042671","93.603569031",,"0.5000047088",,"135.85003662","79.672393799","17.5","5.0052423477",,"2.5040709972",,"1.1143854856",,,,"65000","1.0"
"16/7-4","1247.268","442820.6875","6461117.5","-1222.227051","HORDALAND GP.","Utsira Fm.","14.752856255",,"1.9473543167","1.6924550533","2.0057001114","91.566085815",,"0.5002081394",,"135.81422424","79.51940918","17.5","5.4731197357",,"2.5028550625",,"1.1143854856",,,,"65000","1.0"
