"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"16/2-6","735.18679883","477772.78125","6520634.0","-709.1451416","NORDLAND GP.",,"13.305768013",,"1.1735335588","1.1687463522",,"95.069915771",,"0.1069025397",,,,"9.875","28.763553619",,,,,,"37.44751358",,"65000","1.0"
"16/2-6","735.33879883","477772.78125","6520634.0","-709.2971191","NORDLAND GP.",,"13.382213593",,"1.1730703115","1.1682292223",,"93.822601318",,"0.108548522",,,,"9.875","28.810400009",,,,,,"37.453525543",,"65000","1.0"
"16/2-6","735.49079883","477772.78125","6520634.0","-709.4490967","NORDLAND GP.",,"13.448009491",,"1.1668646336","1.1609681845",,"92.680122375",,"0.114742063",,,,"9.875","28.997325897",,,,,,"37.459583282",,"65000","1.0"
"16/2-6","735.64279883","477772.75","6520634.0","-709.6010742","NORDLAND GP.",,"13.30915451",,"1.1587611437","1.1503106356",,"93.568855286",,"0.120261088",,,,"9.875","29.191469193",,,,,,"37.465667725",,"65000","1.0"
"16/2-6","735.79479883","477772.75","6520634.0","-709.7530518","NORDLAND GP.",,"13.254792213",,"1.157356739","1.1465513706",,"95.206710815",,"0.1247375757",,,,"9.875","29.253410339",,,,,,"37.471752167",,"65000","1.0"
"16/2-6","735.94679883","477772.75","6520634.0","-709.9050293","NORDLAND GP.",,"13.240286827",,"1.1547646523","1.1452548504",,"96.694725037",,"0.1226284429",,,,"9.875","29.182006836",,,,,,"37.477836609",,"65000","1.0"
"16/2-6","736.09879883","477772.75","6520634.0","-710.0570679","NORDLAND GP.",,"13.323534012",,"1.1437038183","1.1376564503",,"96.128356934",,"0.1282813847",,,,"9.875","29.119083405",,,,,,"36.106830597",,"65000","1.0"
"16/2-6","736.25079883","477772.75","6520634.0","-710.2090454","NORDLAND GP.",,"13.331895828",,"1.1370854378","1.1323740482",,"94.551887512",,"0.1236829832",,,,"9.875","29.36123848",,,,,,"34.10401535",,"65000","1.0"
"16/2-6","736.40279883","477772.75","6520634.0","-710.3610229","NORDLAND GP.",,"13.290102959",,"1.1321890354","1.1256476641",,"95.207550049",,"0.1168014407",,,,"9.875","29.639129639",,,,,,"32.058101654",,"65000","1.0"
"16/2-6","736.55479883","477772.75","6520634.0","-710.5130005","NORDLAND GP.",,"13.325957298",,"1.1221749783","1.1160928011",,"96.090759277",,"0.1124060825",,,,"9.875","30.249750137",,,,,,"30.01218605",,"65000","1.0"
