"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"16/2-11 A","734.41919946","475279.15625","6518414.0","-710.4140625","NORDLAND GP.",,"12.787381172",,"1.4077954292","1.4726835489",,"118.99298859",,,,"154.40481567",,"9.875","26.911828995",,,,,,"30.690877914",,"65000","1.0"
"16/2-11 A","734.57119946","475279.15625","6518414.0","-710.5661011","NORDLAND GP.",,"12.790987015",,"1.3948099613","1.4640908241",,"124.51430511",,,,"154.97470093",,"9.875","26.133529663",,,,,,"29.542898178",,"65000","1.0"
"16/2-11 A","734.72319946","475279.15625","6518414.0","-710.7180786","NORDLAND GP.",,"12.801330566",,"1.3774964809","1.4346324205",,"126.77985382",,,,"155.76296997",,"9.875","27.482635498",,,,,,"28.394918442",,"65000","1.0"
"16/2-11 A","734.87519946","475279.15625","6518414.0","-710.8700562","NORDLAND GP.",,"12.628396034",,"1.369217515","1.4196653366",,"127.18606567",,,,"156.18789673",,"9.875","28.694522858",,,,,,"27.246870041",,"65000","1.0"
"16/2-11 A","735.02719946","475279.15625","6518414.0","-711.0220947","NORDLAND GP.",,"12.528491974",,"1.3731981516","1.4277418852",,"125.18470764",,,,"157.03898621",,"9.875","28.981676102",,,,,,"26.563249588",,"65000","1.0"
"16/2-11 A","735.17919946","475279.15625","6518414.0","-711.1740723","NORDLAND GP.",,"12.68547821",,"1.3783997297","1.4356211424",,"120.6186142",,,,"157.87149048",,"9.875","30.63164711",,,,,,"26.573814392",,"65000","1.0"
"16/2-11 A","735.33119946","475279.15625","6518414.0","-711.3260498","NORDLAND GP.",,"12.737615585",,"1.38286376","1.4426333904",,"119.27643585",,,,"157.97610474",,"9.875","32.383628845",,,,,,"26.802480698",,"65000","1.0"
"16/2-11 A","735.48319946","475279.15625","6518414.0","-711.4780884","NORDLAND GP.",,"12.686803818",,"1.3988245726","1.4646943808",,"120.43799591",,,,"157.58206177",,"9.875","30.233053207",,,,,,"27.031177521",,"65000","1.0"
"16/2-11 A","735.63519946","475279.15625","6518414.0","-711.6300659","NORDLAND GP.",,"12.712323189",,"1.4287719727","1.4964942932",,"117.78984833",,,,"157.23040771",,"9.875","30.613361359",,,,,,"27.259807587",,"65000","1.0"
"16/2-11 A","735.78719946","475279.15625","6518414.0","-711.7820435","NORDLAND GP.",,"12.691906929",,"1.4543517828","1.5155296326",,"113.3744812",,,,"156.37242126",,"9.875","29.668361664",,,,,,"27.488473892",,"65000","1.0"
"16/2-11 A","735.93919946","475279.15625","6518414.0","-711.934082","NORDLAND GP.",,"12.631766319",,"1.4452515841","1.5052120686",,"112.28738403",,,,"155.97877502",,"9.875","27.898113251",,,,,,"27.717105865",,"65000","1.0"
"16/2-11 A","736.09119946","475279.15625","6518414.0","-712.0860596","NORDLAND GP.",,"12.759204865",,"1.488052249","1.5548552275",,"112.4556427",,,,"154.69497681",,"9.875","28.303907394",,,,,,"27.67339325",,"65000","1.0"
"16/2-11 A","736.24319946","475279.15625","6518414.0","-712.2380981","NORDLAND GP.",,"12.695463181",,"1.5633252859","1.6320847273",,"111.19017792",,,,"152.3946228",,"9.875","29.032606125",,,,,,"27.476976395",,"65000","1.0"
"16/2-11 A","736.39519946","475279.15625","6518414.0","-712.3900757","NORDLAND GP.",,"12.71655941",,"1.5788984299","1.6459269524",,"109.67688751",,,,"151.46910095",,"9.875","28.776073456",,,,,,"27.269655228",,"65000","1.0"
"16/2-11 A","736.54719946","475279.15625","6518414.0","-712.5420532","NORDLAND GP.",,"12.692580223",,"1.5349750519","1.592176795",,"109.66144562",,,,"148.74702454",,"9.875","28.378602982",,,,,,"27.062366486",,"65000","1.0"
"16/2-11 A","736.69919946","475279.15625","6518414.0","-712.6940918","NORDLAND GP.",,"12.707827568",,"1.4767955542","1.5289307833",,"109.81169128",,,,"145.37626648",,"9.875","26.849596024",,,,,,"26.855112076",,"65000","1.0"
