"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"35/3-7 S","3245.6358514","543905.625","6856660.0","-3141.517578","SHETLAND GP.","Svarte Fm.","8.5268316269",,,"3.3084185123",,"61.7697258",,"0.2269139588",,"69.413551331",,"8.5",,"150.17282104",,,,,"5.2993941307",,"65000","1.0"
"35/3-7 S","3245.7878514","543905.625","6856660.0","-3141.669434","SHETLAND GP.","Svarte Fm.","8.5208301544",,,"3.3304948807",,"59.031776428",,"0.2155645788",,"70.857475281",,"8.5",,"153.04374695",,,,,"4.9650526047",,"65000","1.0"
"35/3-7 S","3245.9398514","543905.625","6856660.0","-3141.821289","SHETLAND GP.","Svarte Fm.","8.535820961",,,"3.3525707722",,"58.069194794",,"0.2172935456",,"73.232345581",,"8.5",,"154.65379333",,,,,"4.6306343079",,"65000","1.0"
"35/3-7 S","3246.0918514","543905.625","6856660.0","-3141.973145","SHETLAND GP.","Svarte Fm.","8.5458469391",,,"3.3746469021",,"62.974636078",,"0.2163923681",,"76.330032349",,"8.5",,"161.32252502",,,,,"6.6620974541",,"65000","1.0"
"35/3-7 S","3246.2438514","543905.625","6856660.0","-3142.125","SHETLAND GP.","Svarte Fm.","8.5520982742",,,"3.3967227936",,"69.935554504",,"0.2187560499",,"76.386619568",,"8.5",,"166.56161499",,,,,"9.8581438065",,"65000","1.0"
"35/3-7 S","3246.3958514","543905.625","6856660.0","-3142.276855","SHETLAND GP.","Svarte Fm.","8.5579795837",,,"3.4187989235",,"81.352836609",,"0.2220675349",,"77.776901245",,"8.5",,"169.04492188",,,,,"13.201729774",,"65000","1.0"
"35/3-7 S","3246.5478514","543905.625","6856660.0","-3142.428711","SHETLAND GP.","Svarte Fm.","8.5742845535",,,"3.4408750534",,"89.606750488",,"0.214800328",,"78.416366577",,"8.5",,"170.4997406",,,,,"16.545648575",,"65000","1.0"
"35/3-7 S","3246.6998514","543905.625","6856660.0","-3142.580811","SHETLAND GP.","Svarte Fm.","8.5931224823",,,"3.4629511833",,"92.044433594",,"0.2203756422",,"76.506256104",,"8.5",,"169.84339905",,,,,"19.884321213",,"65000","1.0"
"35/3-7 S","3246.8518514","543905.625","6856660.0","-3142.732422","SHETLAND GP.","Svarte Fm.","8.6119794846",,,"3.4850270748","2.5766210556","91.824226379",,"0.2244408131","4.2150263786","76.860595703",,"8.5",,"171.7664032",,"-0.015960058",,,"23.22526741",,"65000","1.0"
"35/3-7 S","3247.0038514","543905.6875","6856660.0","-3142.884521","SHETLAND GP.","Svarte Fm.","8.5968284607",,,"3.5071032047","2.5809895992","88.442779541",,"0.2232450247","4.344247818","76.960548401",,"8.5",,"172.35383606",,"-0.015441598",,,"25.480661392",,"65000","1.0"
"35/3-7 S","3247.1558514","543905.6875","6856660.0","-3143.036377","SHETLAND GP.","Svarte Fm.","8.6034183502",,,"3.5291793346","2.5857181549","88.818626404",,"0.2185840607","4.5021753311","76.056770325",,"8.5",,"163.82400513",,"-0.014186355",,,"23.747686386",,"65000","1.0"
"35/3-7 S","3247.3078514","543905.6875","6856660.0","-3143.188232","SHETLAND GP.","Svarte Fm.","8.6175069809",,,"3.5512552261","2.5936801434","85.122344971",,"0.2125821412","4.5726442337","77.984375",,"8.5",,"161.0778656",,"-0.011599709",,,"21.078092575",,"65000","1.0"
"35/3-7 S","3247.4598514","543905.6875","6856660.0","-3143.340088","SHETLAND GP.","Svarte Fm.","8.612950325",,,"3.573331356","2.6017384529","86.513458252",,"0.2031662762","4.5718331337","81.167640686",,"8.5",,"159.82936096",,"-0.007920241",,,"18.412254333",,"65000","1.0"
"35/3-7 S","3247.6118514","543905.6875","6856660.0","-3143.491699","SHETLAND GP.","Svarte Fm.","8.5960874557",,,"3.595407486","2.6038722992","85.816650391",,"0.190295592","4.5883316994","80.50831604",,"8.5",,"159.01577759",,"-0.005525823",,,"15.743323326",,"65000","1.0"
"35/3-7 S","3247.7638514","543905.6875","6856660.0","-3143.643799","SHETLAND GP.","Svarte Fm.","8.5847072601",,,"3.6174833775","2.5940327644","89.141098022",,"0.18512398","4.6557064056","79.580299377",,"8.5",,"160.19934082",,"-0.006434214",,,"13.074752808",,"65000","1.0"
"35/3-7 S","3247.9158514","543905.6875","6856660.0","-3143.795654","SHETLAND GP.","Svarte Fm.","8.5919532776",,,"3.6395595074","2.5896565914","90.765762329",,"0.190291062","4.6668782234","71.829223633",,"8.5",,"159.01077271",,"-0.006565228",,,"10.405118942",,"65000","1.0"
"35/3-7 S","3248.0678514","543905.6875","6856660.0","-3143.94751","SHETLAND GP.","Svarte Fm.","8.5975494385",,,"3.6616356373","2.5920045376","89.521560669",,"0.1924453527","4.6276469231","69.609848022",,"8.5",,"156.3299408",,"-0.005954651",,,"8.481048584",,"65000","1.0"
