"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/2-9","443.69708423","525386.6875","6749868.0","-418.6942749","NORDLAND GP.",,"22.468700409",,"0.1934311539","46.683513641","1.669983387","16.541345596",,,,"56.069644928","7.0321941376",,,,,"-0.678123355",,,,,"30000",
"31/2-9","443.84908423","525386.6875","6749868.0","-418.846283","NORDLAND GP.",,"22.468700409",,"0.1938376278","42.627098083",,"19.394620895",,"0.5532904863",,"56.170711517","8.6269159317",,,,,"0.244170323",,,,,"30000",
"31/2-9","444.00108423","525386.6875","6749868.0","-418.9982605","NORDLAND GP.",,"22.468700409",,"0.1943362951","38.617408752",,"21.141273499",,"0.5461484194",,"56.123836517","10.398978233",,,,,"0.529147923",,,,,"30000",
"31/2-9","444.15308423","525386.6875","6749868.0","-419.150238","NORDLAND GP.",,"22.468986511",,"0.19459714","35.982917786","2.6654412746","20.65709877",,"0.5516562462",,"56.076961517","12.185856819",,,,,"-0.001210345",,,,,"30000","1.0"
"31/2-9","444.30508423","525386.6875","6749868.0","-419.3022461","NORDLAND GP.",,"22.473304749",,"0.1914681196","34.106452942","2.6988110542","19.4830513",,"0.5666447282",,"56.030086517","13.698420525",,,,,"0.0054754503",,,,,"30000","1.0"
"31/2-9","444.45708423","525386.6875","6749868.0","-419.4542542","NORDLAND GP.",,"22.479549408",,"0.1852212548","34.321815491","2.7114973068","20.355449677",,"0.5803093314",,"56.133968353","14.572542191",,,,,"0.0079259295",,,,,"30000","1.0"
"31/2-9","444.60908423","525386.6875","6749868.0","-419.6062317","NORDLAND GP.",,"22.468700409",,"0.1807710379","34.921840668","2.7128999233","20.930681229",,"0.5898336172",,"56.308666229","15.171945572",,,,,"0.0083062164",,,,,"30000","1.0"
"31/2-9","444.76108423","525386.6875","6749868.0","-419.7582397","NORDLAND GP.",,"22.46894455",,"0.1741571724","34.734127045","2.7128999233","23.586555481",,"0.6012987494",,"56.220916748","15.855808258",,,,,"0.0084238052",,,,,"30000","1.0"
"31/2-9","444.91308423","525386.6875","6749868.0","-419.9102478","NORDLAND GP.",,"22.473226547",,"0.1718431413","27.910583496","2.7128999233","22.438203812",,"0.6074293852",,"56.314170837","16.844144821",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.06508423","525386.6875","6749868.0","-420.0622559","NORDLAND GP.",,"22.479894638",,"0.1709542125","25.434646606","2.7128999233","21.604135513",,"0.604193449","138.5","56.310157776","18.109428406",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.21708423","525386.6875","6749868.0","-420.2142334","NORDLAND GP.",,"22.4731884",,"0.1721018106","26.300123215","2.7128999233","20.293344498",,"0.5968102217","138.5","56.220172882","19.368902206",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.36908423","525386.6875","6749868.0","-420.3662415","NORDLAND GP.",,"22.479730606",,"0.1761583537","28.045122147","2.7128999233","17.957445145",,"0.5909109116","138.5","56.313423157","20.554761887",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.52108423","525386.6875","6749868.0","-420.518219","NORDLAND GP.",,"22.468700409",,"0.1830117702","27.455635071","2.7128999233","18.289384842",,"0.5783252716","138.5","56.311634064","21.617929459",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.67308423","525386.6875","6749868.0","-420.6702271","NORDLAND GP.",,"22.468700409",,"0.1811343282","28.430494308","2.7128999233","17.279289246",,"0.5537272096","138.5","56.250892639","22.681434631",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.82508423","525386.6875","6749868.0","-420.8222046","NORDLAND GP.",,"22.468868256",,"0.1795190722","27.778844833","2.7128999233","19.608297348",,"0.5438235402","138.5","56.312602997","23.50566864",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","445.97708423","525386.6875","6749868.0","-420.9742126","NORDLAND GP.",,"22.472894669",,"0.1750730574","32.006649017","2.7128999233","19.15568924",,"0.5542423129","138.5","56.194190979","23.791254044",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","446.12908423","525386.6875","6749868.0","-421.1262207","NORDLAND GP.",,"22.475389481",,"0.1692961454","29.726247787","2.7128999233","17.519618988",,"0.5679146051","138.5","56.212841034","23.955144882",,,,,"0.0088",,,,,"30000","1.0"
"31/2-9","446.28108423","525386.6875","6749868.0","-421.2782288","NORDLAND GP.",,"22.477884293",,"0.1664833277","26.878604889","2.7089574337","15.947124481",,"0.570813179","138.5","56.231491089","24.384344101",,,,,"0.0048475955",,,,,"30000","1.0"
"31/2-9","446.43308423","525386.6875","6749868.0","-421.4302063","NORDLAND GP.",,"22.479944229",,"0.1658342332","23.783241272","2.5922689438","16.050844193",,"0.5653170943","138.5","56.250141144","25.604787827",,,,,"-0.112140462",,,,,"30000","1.0"
"31/2-9","446.58508423","525386.6875","6749868.0","-421.5822144","NORDLAND GP.",,"22.468700409",,"0.1607121676","22.839681625","2.5411469936","17.66812706",,"0.5628542304","138.5","56.268791199","27.337173462",,,,,"-0.163533479",,,,,"30000","1.0"
