"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/2-1","1164.8522","530202.0625","6737679.0","-1140.826782","HORDALAND GP.",,"17.670911789","1.392891407","1.392891407","1.5485721827","2.1492116451","38.676811218",,"0.5302425623",,"127.92295074","38.867797852","17.5",,,,"0.0112649929",,,,,"99000","3.0"
"31/2-1","1165.0042","530202.0625","6737679.0","-1140.97876","HORDALAND GP.",,"17.657659531","1.5633640289","1.5633640289","1.5824052095","2.1925559044","39.491825104",,"0.5230820179",,"118.05770874","38.413314819","17.5",,,,"0.0007456449",,,,,"99000","3.0"
"31/2-1","1165.1562","530202.0625","6737679.0","-1141.130859","HORDALAND GP.",,"17.665008545","1.7936286926","1.7936286926","1.52689147","2.2351677418","38.51543045",,"0.5108862519",,"112.68775177","38.015476227","17.5",,,,"-0.00420121",,,,,"99000","3.0"
"31/2-1","1165.3082","530202.0625","6737679.0","-1141.282837","HORDALAND GP.",,"17.663194656","1.8220000267","1.8220000267","1.4817163944","2.2500898838","37.410861969",,"0.5078476071",,"116.43323517","37.938232422","17.5",,,,"-0.000898518",,,,,"99000","3.0"
"31/2-1","1165.4602","530202.0625","6737679.0","-1141.434814","HORDALAND GP.",,"17.647457123","1.6389745474","1.6389745474","1.4395269156","2.2161962986","37.319503784",,"0.5323457122",,"125.81433105","37.814537048","17.5",,,,"0.0042408728",,,,,"99000","3.0"
"31/2-1","1165.6122","530202.0625","6737679.0","-1141.586792","HORDALAND GP.",,"17.641290665","1.3993960619","1.3993960619","1.397352457","2.1351342201","38.131477356",,"0.564365685",,"136.49615479","37.112678528","17.5",,,,"0.0099807",,,,,"99000","3.0"
"31/2-1","1165.7642","530202.0625","6737679.0","-1141.73877","HORDALAND GP.",,"17.648202896","1.177038908","1.177038908","1.3653552532","2.0672824383","38.943069458",,"0.5644857287",,"142.58322144","36.017604828","17.5",,,,"0.0113175968",,,,,"99000","3.0"
"31/2-1","1165.9162","530202.0625","6737679.0","-1141.890869","HORDALAND GP.",,"17.662134171","1.0752961636","1.0752961636","1.3459447622","2.0379786491","39.696109772",,"0.555721283",,"142.96638489","35.27166748","17.5",,,,"0.0098678805",,,,,"99000","3.0"
"31/2-1","1166.0682","530202.0625","6737679.0","-1142.042847","HORDALAND GP.",,"17.64761734","1.0423202515","1.0423202515","1.3281894922","2.0408694744","38.897792816",,"0.5399535894",,"141.02064514","35.012210846","17.5",,,,"0.0113616735",,,,,"99000","3.0"
"31/2-1","1166.2202","530202.0625","6737679.0","-1142.194824","HORDALAND GP.",,"17.598403931","1.0603507757","1.0603507757","1.3084387779","2.0519926548","38.12033844",,"0.5435781479",,"140.01469421","34.657787323","17.5",,,,"0.014484141",,,,,"99000","3.0"
"31/2-1","1166.3722","530202.0625","6737679.0","-1142.346802","HORDALAND GP.",,"17.538217545","1.1107486486","1.1107486486","1.2873728275","2.0531697273","36.943626404",,"0.548879087",,"138.91717529","34.353759766","17.5",,,,"0.0093358541",,,,,"99000","3.0"
"31/2-1","1166.5242","530202.0625","6737679.0","-1142.498779","HORDALAND GP.",,"17.486013412","1.1316195726","1.1316195726","1.2662217617","2.0525043011","35.362270355",,"0.5303738117",,"138.35351563","34.274692535","17.5",,,,"0.0006454879",,,,,"99000","3.0"
"31/2-1","1166.6762","530202.0625","6737679.0","-1142.650757","HORDALAND GP.",,"17.483352661","1.1549156904","1.1549156904","1.2630337477","2.0578763485","35.096111298",,"0.5305421948",,"139.48336792","34.266418457","17.5",,,,"-0.003071835",,,,,"99000","3.0"
"31/2-1","1166.8282","530202.0625","6737679.0","-1142.802734","HORDALAND GP.",,"17.509012222","1.1707814932","1.1707814932","1.2663263083","2.060503006","35.628562927",,"0.5364747047",,"139.97068787","34.25843811","17.5",,,,"0.0006532182",,,,,"99000","3.0"
"31/2-1","1166.9802","530202.0625","6737679.0","-1142.954712","HORDALAND GP.",,"17.517719269","1.1866633892","1.1866633892","1.2701252699","2.057489872","35.992168427",,"0.5364676714",,"140.75234985","34.26776886","17.5",,,,"0.0083028721",,,,,"99000","3.0"
"31/2-1","1167.1322","530202.0625","6737679.0","-1143.106689","HORDALAND GP.",,"17.51832962","1.2006286383","1.2006286383","1.2662917376","2.0700428486","35.378089905",,"0.54419595",,"141.41091919","35.038085938","17.5",,,,"0.0181204341",,,,,"99000","3.0"
