"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/3-1","349.733",,,,,,,,,,,"15.341729164",,,,,"-328.756012",,,,,,,,,,"30000",
"31/3-1","349.885",,,,,,,,,,,"15.342437744",,,,,"-328.756012",,,,,,,,,,"30000","1.0"
"31/3-1","350.037",,,,,,,,,,,"15.34314537",,,,,"-328.756012",,,,,,,,,,"30000","1.0"
"31/3-1","350.189",,,,,,,,,,,"15.343852043",,,,,"-328.756012",,,,,,,,,,"30000","1.0"
"31/3-1","350.341",,,,,,,,,,,"15.344559669",,,,,"-328.756012",,,,,,,,,,"30000","1.0"
"31/3-1","350.493",,,,,,,,,,,"15.345267296",,,,,"-328.5626831",,,,,,,,,,"30000","1.0"
"31/3-1","350.645",,,,,,,,,,,"15.655076027",,,,,"-325.7778015",,,,,,,,,,"30000","1.0"
"31/3-1","350.797",,,,,,,,,,,"15.73272419",,,,,"-321.2226563",,,,,,,,,,"30000","1.0"
"31/3-1","350.949",,,,,,,,,,,"15.446423531",,,,,"-316.7690735",,,,,,,,,,"30000","1.0"
"31/3-1","351.101",,,,,,,,,,,"15.792990685",,,,,"-314.8717957",,,,,,,,,,"30000","1.0"
"31/3-1","351.253",,,,,,,,,,,"17.534246445",,,,,"-317.5452271",,,,,,,,,,"30000","1.0"
"31/3-1","351.405",,,,,,,,,,,"19.851097107",,,,,"-323.3253479",,,,,,,,,,"30000","1.0"
"31/3-1","351.557",,,,,,,,,,,"21.268724442",,,,,"-327.5922852",,,,,,,,,,"30000","1.0"
"31/3-1","351.709",,,,,,,,,,,"21.517412186",,,,,"-327.8755493",,,,,,,,,,"30000","1.0"
"31/3-1","351.861",,,,,,,,,,,"21.042732239",,,,,"-325.8728333",,,,,,,,,,"30000","1.0"
"31/3-1","352.013",,,,,,,,,,,"20.296545029",,,,,"-326.3110046",,,,,,,,,,"30000","1.0"
"31/3-1","352.165",,,,,,,,,,,"20.098279953",,,,,"-331.4585266",,,,,,,,,,"30000","1.0"
"31/3-1","352.317",,,,,,,,,,,"21.017690659",,,,,"-338.099762",,,,,,,,,,"30000","1.0"
"31/3-1","352.469",,,,,,,,,,,"23.209854126",,,,,"-342.7964783",,,,,,,,,,"30000","1.0"
"31/3-1","352.621",,,,,,,,,,,"26.900827408",,,,,"-344.2207336",,,,,,,,,,"30000","1.0"
"31/3-1","352.773",,,,,,,,,,,"33.414077759",,,,,"-342.0542908",,,,,,,,,,"30000","1.0"
"31/3-1","352.925",,,,,,,,,,,"42.387851715",,,,,"-338.5715332",,,,,,,,,,"30000","1.0"
"31/3-1","353.077",,,,,,,,,,,"52.535797119",,,,,"-334.7214355",,,,,,,,,,"30000","1.0"
"31/3-1","353.229",,,,,,,,,,,"61.470428467",,,,,"-331.1493225",,,,,,,,,,"30000","1.0"
"31/3-1","353.381",,,,,,,,,,,"66.109237671",,,,,"-327.9945679",,,,,,,,,,"65000","1.0"
"31/3-1","353.533",,,,,,,,,,,"64.767333984",,,,,"-324.9398193",,,,,,,,,,"65000","1.0"
"31/3-1","353.685",,,,,,,,,,,"61.889026642",,,,,"-321.8614807",,,,,,,,,,"65000","1.0"
"31/3-1","353.837",,,,,,,,,,,"65.430587769",,,,,"-319.2080383",,,,,,,,,,"65000","1.0"
"31/3-1","353.989",,,,,,,,,,,"80.637557983",,,,,"-317.9403992",,,,,,,,,,"65000","1.0"
"31/3-1","354.141",,,,,,,,,,,"104.98365784",,,,,"-319.0429382",,,,,,,,,,"65000","1.0"
"31/3-1","354.293",,,,,,,,,,,"125.98287964",,,,,"-322.6359253",,,,,,,,,,"65000","1.0"
"31/3-1","354.445",,,,,,,,,,,"133.9516449",,,,,"-327.9354553",,,,,,,,,,"65000","1.0"
"31/3-1","354.597",,,,,,,,,,,"128.86335754",,,,,"-333.5469971",,,,,,,,,,"65000","1.0"
"31/3-1","354.749",,,,,,,,,,,"114.25771332",,,,,"-338.1485901",,,,,,,,,,"65000","1.0"
"31/3-1","354.901",,,,,,,,,,,"95.759254456",,,,,"-340.9093628",,,,,,,,,,"65000","1.0"
"31/3-1","355.053",,,,,,,,,,,"80.232345581",,,,,"-341.5528259",,,,,,,,,,"65000","1.0"
"31/3-1","355.205",,,,,,,,,,,"71.224365234",,,,,"-340.2618103",,,,,,,,,,"65000","1.0"
"31/3-1","355.357",,,,,,,,,,,"68.521575928",,,,,"-337.3759155",,,,,,,,,,"65000","1.0"
"31/3-1","355.509",,,,,,,,,,,"68.40851593",,,,,"-333.8945313",,,,,,,,,,"65030","1.0"
"31/3-1","355.661",,,,,,,,,,,"66.352531433",,,,,"-331.1188049",,,,,,,,,,"65030","1.0"
"31/3-1","355.813",,,,,,,,,,,"62.21553421",,,,,"-329.8205261",,,,,,,,,,"65030","1.0"
"31/3-1","355.965",,,,,,,,,,,"56.536254883",,,,,"-330.6914368",,,,,,,,,,"65030","1.0"
"31/3-1","356.117",,,,,,,,,,,"49.277584076",,,,,"-333.7992249",,,,,,,,,,"65030","1.0"
"31/3-1","356.269",,,,,,,,,,,"40.162406921",,,,,"-338.8015442",,,,,,,,,,"30000","1.0"
"31/3-1","356.421",,,,,,,,,,,"30.812013626",,,,,"-343.990509",,,,,,,,,,"30000","1.0"
"31/3-1","356.573",,,,,,,,,,,"23.679689407",,,,,"-348.2324524",,,,,,,,,,"30000","1.0"
"31/3-1","356.725",,,,,,,,,,,"19.706079483",,,,,"-351.2799683",,,,,,,,,,"30000","1.0"
"31/3-1","356.877",,,,,,,,,,,"18.93314743",,,,,"-353.5772095",,,,,,,,,,"30000","1.0"
"31/3-1","357.029",,,,"NORDLAND GP.",,,,,,,"21.275161743",,,,,"-355.6002502",,,,,,,,,,"30000","1.0"
"31/3-1","357.181",,,,"NORDLAND GP.",,,,,,,"24.314964294",,,,,"-357.4082031",,,,,,,,,,"30000","1.0"
"31/3-1","357.333",,,,"NORDLAND GP.",,,,,,,"26.033033371",,,,,"-358.7380676",,,,,,,,,,"30000","1.0"
"31/3-1","357.485",,,,"NORDLAND GP.",,,,,,,"25.953176498",,,,,"-359.6095581",,,,,,,,,,"30000","1.0"
"31/3-1","357.637",,,,"NORDLAND GP.",,,,,,,"24.864751816",,,,,"-360.3262634",,,,,,,,,,"30000","1.0"
"31/3-1","357.789",,,,"NORDLAND GP.",,,,,,,"24.006471634",,,,,"-361.1175232",,,,,,,,,,"30000","1.0"
"31/3-1","357.941",,,,"NORDLAND GP.",,,,,,,"24.360595703",,,,,"-361.8780518",,,,,,,,,,"30000","1.0"
"31/3-1","358.093",,,,"NORDLAND GP.",,,,,,,"27.252971649",,,,,"-362.4992065",,,,,,,,,,"30000","1.0"
"31/3-1","358.245",,,,"NORDLAND GP.",,,,,,,"35.456047058",,,,,"-363.0257568",,,,,,,,,,"30000","1.0"
"31/3-1","358.397",,,,"NORDLAND GP.",,,,,,,"49.821548462",,,,,"-363.5217285",,,,,,,,,,"65000","1.0"
"31/3-1","358.549",,,,"NORDLAND GP.",,,,,,,"67.01713562",,,,,"-363.8916931",,,,,,,,,,"65000","1.0"
"31/3-1","358.701",,,,"NORDLAND GP.",,,,,,,"85.316184998",,,,,"-364.0414124",,,,,,,,,,"65000","1.0"
"31/3-1","358.853",,,,"NORDLAND GP.",,,,,,,"105.83261871",,,,,"-363.8688354",,,,,,,,,,"65000","1.0"
"31/3-1","359.005",,,,"NORDLAND GP.",,,,,,,"125.90647125",,,,,"-363.275177",,,,,,,,,,"65000","1.0"
"31/3-1","359.157",,,,"NORDLAND GP.",,,,,,,"137.64173889",,,,,"-362.1362305",,,,,,,,,,"65000","1.0"
"31/3-1","359.309",,,,"NORDLAND GP.",,,,,,,"138.66430664",,,,,"-360.5796814",,,,,,,,,,"65000","1.0"
"31/3-1","359.461",,,,"NORDLAND GP.",,,,,,,"133.17732239",,,,,"-358.8572998",,,,,,,,,,"65000","1.0"
"31/3-1","359.613",,,,"NORDLAND GP.",,,,,,,"128.1686554",,,,,"-357.281311",,,,,,,,,,"65000","1.0"
"31/3-1","359.765",,,,"NORDLAND GP.",,,,,,,"128.35961914",,,,,"-356.2111206",,,,,,,,,,"65000","1.0"
"31/3-1","359.917",,,,"NORDLAND GP.",,,,,,,"134.2713623",,,,,"-355.7113647",,,,,,,,,,"65000","1.0"
"31/3-1","360.069",,,,"NORDLAND GP.",,,,,,,"144.0847168",,,,,"-355.6513672",,,,,,,,,,"65000","1.0"
"31/3-1","360.221",,,,"NORDLAND GP.",,,,,,,"152.76475525",,,,,"-355.8995667",,,,,,,,,,"65000","1.0"
"31/3-1","360.373",,,,"NORDLAND GP.",,,,,,,"154.09887695",,,,,"-356.3699646",,,,,,,,,,"65000","1.0"
"31/3-1","360.525",,,,"NORDLAND GP.",,,,,,,"146.72747803",,,,,"-357.0879211",,,,,,,,,,"65000","1.0"
"31/3-1","360.677",,,,"NORDLAND GP.",,,,,,,"137.39941406",,,,,"-357.9726563",,,,,,,,,,"65000","1.0"
"31/3-1","360.829",,,,"NORDLAND GP.",,,,,,,"131.5945282",,,,,"-358.769989",,,,,,,,,,"65000","1.0"
"31/3-1","360.981",,,,"NORDLAND GP.",,,,,,,"130.82434082",,,,,"-359.0641785",,,,,,,,,,"65000","1.0"
"31/3-1","361.133",,,,"NORDLAND GP.",,,,,,,"133.78919983",,,,,"-358.8189087",,,,,,,,,,"65000","1.0"
"31/3-1","361.285",,,,"NORDLAND GP.",,,,,,,"134.45513916",,,,,"-358.5051575",,,,,,,,,,"65000","1.0"
"31/3-1","361.437",,,,"NORDLAND GP.",,,,,,,"127.67388916",,,,,"-358.4745483",,,,,,,,,,"65000","1.0"
"31/3-1","361.589",,,,"NORDLAND GP.",,,,,,,"115.31207275",,,,,"-358.5084839",,,,,,,,,,"65000","1.0"
"31/3-1","361.741",,,,"NORDLAND GP.",,,,,,,"106.13253784",,,,,"-357.7009277",,,,,,,,,,"65000","1.0"
"31/3-1","361.893",,,,"NORDLAND GP.",,,,,,,"106.43586731",,,,,"-355.7556763",,,,,,,,,,"65000","1.0"
"31/3-1","362.045",,,,"NORDLAND GP.",,,,,,,"113.36045837",,,,,"-353.4178162",,,,,,,,,,"65000","1.0"
"31/3-1","362.197",,,,"NORDLAND GP.",,,,,,,"117.83882904",,,,,"-351.711853",,,,,,,,,,"65000","1.0"
"31/3-1","362.349",,,,"NORDLAND GP.",,,,,,,"116.24612427",,,,,"-351.1612549",,,,,,,,,,"65000","1.0"
