"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"35/9-5","2726.1675872","543505.6875","6799385.5","-2708.119385","CROMER KNOLL GP.","Roedby Fm.","8.5105199814",,,"7.8253269196",,"52.358787537",,"0.1827357411",,"76.342399597",,"12.250000954","35.091373444","146.52536011",,,,,"22.87827301",,"65000","2.0"
"35/9-5","2726.3195872","543505.6875","6799385.5","-2708.271484","CROMER KNOLL GP.","Roedby Fm.","8.5323133469",,,"7.8769779205",,"53.945919037",,"0.1739408076",,"74.641448975",,"12.250000954","34.674381256","143.99363708",,,,,"22.368940353",,"65000","2.0"
"35/9-5","2726.4715872","543505.6875","6799385.5","-2708.423584","CROMER KNOLL GP.","Roedby Fm.","8.5732269287",,,"7.9286289215",,"57.660476685",,"0.1707429886",,"73.429374695",,"12.250000954","34.330974579","140.66642761",,,,,"21.860292435",,"65000","2.0"
"35/9-5","2726.6235872","543505.6875","6799385.5","-2708.575439","CROMER KNOLL GP.","Roedby Fm.","8.5300502777",,,"7.9802799225",,"60.773513794",,"0.1623769999",,"73.24861908",,"12.250000954","34.453952789","138.12715149",,,,,"21.351032257",,"65000","2.0"
"35/9-5","2726.7755872","543505.6875","6799385.5","-2708.727539","CROMER KNOLL GP.","Roedby Fm.","8.5444107056",,,"8.0319309235",,"62.899894714",,"0.1553231925",,"74.312355042",,"12.250000954","34.707778931","136.93386841",,,,,"20.841537476",,"65000","2.0"
"35/9-5","2726.9275872","543505.6875","6799385.5","-2708.879395","CROMER KNOLL GP.","Roedby Fm.","8.7230119705",,,"8.0835819244",,"63.547554016",,"0.1367125362",,"76.034446716",,"12.250000954","30.123247147","136.90924072",,,,,"20.577510834",,"65000","2.0"
"35/9-5","2727.0795872","543505.6875","6799385.5","-2709.031494","CROMER KNOLL GP.","Roedby Fm.","9.1844511032",,,"8.1352329254",,"65.349853516",,"0.131367743",,"76.562171936",,"12.250000954","6.0120859146","136.7071228",,,,,"21.714517593",,"65000","2.0"
"35/9-5","2727.2315872","543505.6875","6799385.5","-2709.183594","CROMER KNOLL GP.","Roedby Fm.","10.553613663",,,"8.1868839264",,"68.596427917",,"0.1346509755",,"76.197349548",,"12.250000954","7.8372058868","134.02584839",,,,,"24.823459625",,"65000","2.0"
"35/9-5","2727.3835872","543505.6875","6799385.5","-2709.335449","CROMER KNOLL GP.","Roedby Fm.","11.227970123",,,"8.2385349274",,"73.855819702",,"0.1423413008",,"74.771499634",,"12.250000954","9.9486112595","133.63293457",,,,,"27.931898117",,"65000","2.0"
"35/9-5","2727.5355872","543505.6875","6799385.5","-2709.487549","CROMER KNOLL GP.","Roedby Fm.","11.495078087",,,"8.2901849747",,"74.761634827",,"0.1484640837",,"72.330337524",,"12.250000954","10.721131325","133.39727783",,,,,"31.037919998",,"65000","2.0"
