"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"36/7-3","2391.104","556075.1875","6810860.0","-2365.989502","SHETLAND GP.","Svarte Fm.",,,"3.7088160515","4.6260943413","2.6061251163","58.6641922",,"0.1604907662","2.6061308384","75.18057251",,,,,,"2.6061251163",,,"29.129119873",,"65000",
"36/7-3","2391.256","556075.1875","6810860.0","-2366.141602","SHETLAND GP.","Svarte Fm.",,,"3.2366526127","3.3689756393","2.6244773865","54.74382019",,"0.1519467086","2.6244804859","76.028015137",,,,,,"2.6244773865",,,"29.551679611",,"65000","1.0"
"36/7-3","2391.408","556075.1875","6810860.0","-2366.293457","SHETLAND GP.","Svarte Fm.",,,"2.6828229427","2.8984901905","2.6372938156","53.669559479",,"0.1458659917","2.6373000145","77.227584839",,,,,,"2.6372938156",,,"29.974241257",,"65000","1.0"
"36/7-3","2391.56","556075.1875","6810860.0","-2366.445557","SHETLAND GP.","Svarte Fm.",,,"2.9352777004","2.9624197483","2.6185617447","55.837562561",,"0.1439022571","2.6185629368","78.029083252",,,,,,"2.6185617447",,,"30.396800995",,"65000","1.0"
"36/7-3","2391.712","556075.1875","6810860.0","-2366.597412","SHETLAND GP.","Svarte Fm.",,,"3.2132046223","2.8132462502","2.6074631214","57.478996277",,"0.145068422","2.6074566841","78.531257629",,,,,,"2.6074631214",,,"30.819360733",,"65000","1.0"
"36/7-3","2391.864","556075.1875","6810860.0","-2366.749512","SHETLAND GP.","Svarte Fm.",,,"3.2317724228","2.7778601646","2.6066720486","59.12505722",,"0.1497082114","2.6066765785","79.11428833",,,,,,"2.6066720486",,,"31.241920471",,"65000","1.0"
"36/7-3","2392.016","556075.1875","6810860.0","-2366.901611","SHETLAND GP.","Svarte Fm.",,,"3.3893585205","2.5376284122","2.624298811","58.982337952",,"0.1526720375","2.6242969036","79.767311096",,,,,,"2.624298811",,,"31.590881348",,"65000","1.0"
"36/7-3","2392.168","556075.1875","6810860.0","-2367.053467","SHETLAND GP.","Svarte Fm.",,,"2.5522184372","2.3023145199","2.6269199848","60.42004776",,"0.1545960605","2.6269199848","80.098335266",,,,,,"2.6269199848",,,"31.314241409",,"65000","1.0"
"36/7-3","2392.32","556075.1875","6810860.0","-2367.205566","SHETLAND GP.","Svarte Fm.",,,"2.5808808804","2.5651414394","2.6202640533","62.653446198",,"0.1567011476","2.6202788353","79.671058655",,,,,,"2.6202640533",,,"31.037599564",,"65000","1.0"
"36/7-3","2392.472","556075.1875","6810860.0","-2367.357422","SHETLAND GP.","Svarte Fm.",,,"2.9865963459","2.8734350204","2.6329102516","63.874820709",,"0.1609258354","2.6329088211","78.368453979",,,,,,"2.6329102516",,,"30.760959625",,"65000","1.0"
"36/7-3","2392.624","556075.1875","6810860.0","-2367.509521","SHETLAND GP.","Svarte Fm.",,,"3.3000485897","3.4683642387","2.6339731216","63.356624603",,"0.1607627124","2.6339728832","76.638183594",,,,,,"2.6339731216",,,"30.484319687",,"65000","1.0"
"36/7-3","2392.776","556075.1875","6810860.0","-2367.661377","SHETLAND GP.","Svarte Fm.",,,"3.4907705784","4.5029573441","2.6416020393","58.894210815",,"0.1573542058","2.6416018009","75.52066803",,,,,,"2.6416020393",,,"30.207679749",,"65000","1.0"
"36/7-3","2392.928","556075.1875","6810860.0","-2367.813477","SHETLAND GP.","Svarte Fm.",,,"4.687306881","4.3839559555","2.6373646259","55.915294647",,"0.150246352","2.6373581886","75.946037292",,,,,,"2.6373646259",,,"29.93103981",,"65000","1.0"
"36/7-3","2393.08","556075.1875","6810860.0","-2367.965576","SHETLAND GP.","Svarte Fm.",,,"4.7438249588","4.9533429146","2.6269500256","54.783035278",,"0.1464696079","2.6269414425","77.739349365",,,,,,"2.6269500256",,,"29.187999725",,"65000","1.0"
"36/7-3","2393.232","556075.1875","6810860.0","-2368.117432","SHETLAND GP.","Svarte Fm.",,,"3.2469701767","3.0408174992","2.6216697693","56.481357574",,"0.1479085982","2.6216723919","79.819023132",,,,,,"2.6216697693",,,"28.02519989",,"65000","1.0"
