"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"32/2-1","830.2036","572631.75","6738605.5","-804.1846924","VIKING GP.","Draupne Fm.",,"2.1935997009","2.1799361706","2.1841747761",,"105.49899292",,,,"134.18431091",,"9.875","43.723293304",,,,,,"44.275234222",,"65000",
"32/2-1","830.3556","572631.75","6738605.5","-804.3366699","VIKING GP.","Draupne Fm.",,"2.2289297581","2.2236945629","2.2329382896",,"102.01259613",,,,"134.13441467",,"9.875","36.700737",,,,,,"40.870571136",,"65000","1.0"
"32/2-1","830.5076","572631.75","6738605.5","-804.4887085","VIKING GP.","Draupne Fm.",,"2.3387675285","2.3183660507","2.3165237904",,"100.82012177",,,,"134.08453369",,"9.875","37.32516861",,,,,,"37.465831757",,"65000","1.0"
"32/2-1","830.6596","572631.75","6738605.5","-804.640686","VIKING GP.","Draupne Fm.",,"2.4365229607","2.4119758606","2.4035847187",,"100.97740173",,,,"134.03463745",,"9.875","39.191303253",,,,,,"34.06111145",,"65000","1.0"
"32/2-1","830.8116","572631.75","6738605.5","-804.7926636","VIKING GP.","Draupne Fm.",,"2.4918355942","2.4638175964","2.4438979626",,"103.61277771",,,,"133.98474121",,"9.875","39.416309357",,,,,,"30.656452179",,"65000","1.0"
"32/2-1","830.9636","572631.75","6738605.5","-804.9447021","VIKING GP.","Draupne Fm.",,"2.5392467976","2.506778717","2.4879543781",,"103.58617401",,,,"133.93486023",,"9.875","38.920059204",,,,,,"27.632204056",,"65000","1.0"
"32/2-1","831.1156","572631.6875","6738605.5","-805.0966797","VIKING GP.","Draupne Fm.",,"2.5626676083","2.5224745274","2.5118846893",,"104.45035553",,,,"133.88496399",,"9.875","33.109870911",,,,,,"26.445152283",,"65000","1.0"
"32/2-1","831.2676","572631.6875","6738605.5","-805.2486572","VIKING GP.","Draupne Fm.",,"2.5783865452","2.5207223892","2.5151073933",,"103.94849396",,,,"133.83508301",,"9.875","30.373527527",,,,,,"26.45672226",,"65000","1.0"
"32/2-1","831.4196","572631.6875","6738605.5","-805.4006958","VIKING GP.","Draupne Fm.",,"2.5653510094","2.5149652958","2.4998819828",,"107.64382935",,,,"133.78518677",,"9.875","30.535301208",,,,,,"26.468292236",,"65000","1.0"
"32/2-1","831.5716","572631.6875","6738605.5","-805.5526733","VIKING GP.","Draupne Fm.",,"2.520304203","2.4798629284","2.4673039913",,"114.37303925",,,,"133.73529053",,"9.875","30.892938614",,,,,,"26.479879379",,"65000","1.0"
"32/2-1","831.7236","572631.6875","6738605.5","-805.7046509","VIKING GP.","Draupne Fm.",,"2.4673979282","2.4574348927","2.4368565083",,"119.7868042",,,,"133.68540955",,"9.875","28.844070435",,,,,,"26.491531372",,"65000","1.0"
"32/2-1","831.8756","572631.6875","6738605.5","-805.8566895","VIKING GP.","Draupne Fm.",,"2.4036588669","2.403750658","2.3927741051",,"119.27725983",,,,"133.63551331",,"9.875","29.252607346",,,,,,"26.503099442",,"65000","1.0"
"32/2-1","832.0276","572631.6875","6738605.5","-806.008667","VIKING GP.","Draupne Fm.",,"2.3546936512","2.3525714874","2.3482391834",,"113.30084991",,,,"133.58563232",,"9.875","28.740825653",,,,,,"26.818510056",,"65000","1.0"
"32/2-1","832.1796","572631.6875","6738605.5","-806.1607056","VIKING GP.","Draupne Fm.",,"2.2795598507","2.2803137302","2.2751603127",,"112.71193695",,,,"133.53573608",,"9.875","28.756713867",,,,,,"28.527238846",,"65000","1.0"
"32/2-1","832.3316","572631.6875","6738605.5","-806.3126831","VIKING GP.","Draupne Fm.",,"2.1264529228","2.1588904858","2.157248497",,"113.94826508",,,,"133.48583984",,"9.875","32.082611084",,,,,,"30.232351303",,"65000","1.0"
"32/2-1","832.4836","572631.6875","6738605.5","-806.4646606","VIKING GP.","Draupne Fm.",,"2.0989534855","2.1322805882","2.1437242031",,"116.78910065",,,,"133.43595886",,"9.875","31.56962204",,,,,,"31.93746376",,"65000","1.0"
"32/2-1","832.6356","572631.6875","6738605.5","-806.6166992","VIKING GP.","Draupne Fm.",,"2.1000244617","2.1248545647","2.1440780163",,"117.08952332",,,,"133.38606262",,"9.875","29.251373291",,,,,,"33.642559052",,"65000","1.0"
"32/2-1","832.7876","572631.6875","6738605.5","-806.7686768","VIKING GP.","Draupne Fm.",,"2.079523325","2.0990991592","2.1131112576",,"116.02796936",,,,"133.33618164",,"9.875","29.220994949",,,,,,"35.3475914",,"65000","1.0"
"32/2-1","832.9396","572631.6875","6738605.5","-806.9206543","VIKING GP.","Draupne Fm.",,"2.0417838097","2.0462646484","2.0626809597",,"113.37600708",,,,"133.2862854",,"9.875","29.744335175",,,,,,"36.893489838",,"65000","1.0"
"32/2-1","833.0916","572631.6875","6738605.5","-807.0726929","VIKING GP.","Draupne Fm.",,"1.9845999479","2.0002999306","2.0132000446",,"111.34351349",,,,"133.23638916",,"9.875","32.506938934",,,,,,"37.424156189",,"65000","1.0"
"32/2-1","833.2436","572631.6875","6738605.5","-807.2246704","VIKING GP.","Draupne Fm.",,"2.0075192451","2.0262498856","2.0444536209",,"110.7735672",,,,"133.18650818",,"9.875","33.888954163",,,,,,"36.916194916",,"65000","1.0"
"32/2-1","833.3956","572631.6875","6738605.5","-807.376709","VIKING GP.","Draupne Fm.",,"2.1312744617","2.1592218876","2.2024316788",,"110.85471344",,,,"133.13661194",,"9.875","35.09292984",,,,,,"36.408229828",,"65000","1.0"
"32/2-1","833.5476","572631.6875","6738605.5","-807.5286865","VIKING GP.","Draupne Fm.","8.25","2.1339309216","2.1303458214","2.1550354958",,"110.07453156",,,,"133.08673096",,"9.875","39.084980011",,,,,,"35.900253296",,"65000","1.0"
"32/2-1","833.6996","572631.6875","6738605.5","-807.6806641","VIKING GP.","Draupne Fm.","8.25","2.1085963249","2.1333518028","2.1564803123",,"111.40151215",,,,"133.03683472",,"9.875","35.643310547",,,,,,"35.392204285",,"65000","1.0"
