"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/6-8","688.08443408","537157.125","6713677.5","-663.0750732","HORDALAND GP.",,,,"0.5190782547","1437.7680664","1.7484490871","82.930763245",,"0.5820784569",,,"28.480676651",,,,,"-0.066311315",,,,,"65000",
"31/6-8","688.23643408","537157.125","6713677.5","-663.2270508","HORDALAND GP.",,,,"0.66972363","612.22106934","1.7367293835","84.052101135",,"0.5399767756",,,"28.610788345",,,,,"-0.011984969",,,,,"65000","1.0"
"31/6-8","688.38843408","537157.125","6713677.5","-663.3790283","HORDALAND GP.",,,,"0.798915267","117.12601471","1.7352610826","84.701919556",,"0.5098736286",,,"28.845376968",,,,,"9.86634e-05",,,,,"65000","1.0"
"31/6-8","688.54043408","537157.125","6713677.5","-663.5310059","HORDALAND GP.",,,,"0.9376261234","3.4398822784","1.7393428087","84.420936584",,"0.5032044053",,,"29.470716476",,,,,"-0.000295605",,,,,"65000","1.0"
"31/6-8","688.69243408","537157.125","6713677.5","-663.6830444","HORDALAND GP.",,,,"1.0881055593","1.059181571","1.7425160408","83.895645142",,"0.5249807835",,,"29.620090485",,,,,"0.0004546031",,,,,"65000","1.0"
"31/6-8","688.84443408","537157.125","6713677.5","-663.835022","HORDALAND GP.",,,,"1.239136219","1.078794837","1.74198699","84.489028931",,"0.5415204763",,,"30.187810898",,,,,"0.0025755304",,,,,"65000","1.0"
"31/6-8","688.99643408","537157.125","6713677.5","-663.9870605","HORDALAND GP.",,,,"1.3597427607","1.1370131969","1.741822958","87.014961243",,"0.5407347679",,,"30.728143692",,,,,"0.0049037747",,,,,"65000","1.0"
"31/6-8","689.14843408","537157.125","6713677.5","-664.1390381","HORDALAND GP.",,,,"1.4063278437","1.1606930494","1.7458115816","90.594749451",,"0.5359697938",,,"31.212081909",,,,,"0.0055046524",,,,,"65000","1.0"
"31/6-8","689.30043408","537157.125","6713677.5","-664.2910156","HORDALAND GP.",,,,"1.3772644997","1.1431740522","1.7514315844","93.204772949",,"0.5558005571",,,"31.311470032",,,,,"0.0030653891",,,,,"65000","1.0"
"31/6-8","689.45243408","537157.125","6713677.5","-664.4430542","HORDALAND GP.",,,,"1.3151345253","1.1226330996","1.7531416416","93.940979004",,"0.5861295462",,,"31.10577774",,,,,"-0.001429235",,,,,"65000","1.0"
"31/6-8","689.60443408","537157.125","6713677.5","-664.5950317","HORDALAND GP.",,,,"1.2602214813","1.1108019352","1.751198411","93.768592834",,"0.6007754803",,,"31.032548904",,,,,"-0.00583814",,,,,"65000","1.0"
"31/6-8","689.75643408","537157.125","6713677.5","-664.7470093","HORDALAND GP.",,,,"1.2296686172","1.1171858311","1.754814744","93.854377747",,"0.588586688",,,"30.828100204",,,,,"-0.009222806",,,,,"65000","1.0"
"31/6-8","689.90843408","537157.125","6713677.5","-664.8990479","HORDALAND GP.",,,,"1.2234765291","1.1376271248","1.7667827606","93.46396637",,"0.5552517772",,,"30.943229675",,,,,"-0.007619226",,,,,"65000","1.0"
"31/6-8","690.06043408","537157.125","6713677.5","-665.0510254","HORDALAND GP.",,,,"1.2351326942","1.1952065229","1.7946646214","91.827827454",,"0.5406821966",,,"31.0",,,,,"0.0005740473",,,,,"65000","1.0"
"31/6-8","690.21243408","537157.125","6713677.5","-665.203064","HORDALAND GP.",,,,"1.2625410557","1.3542609215","1.8082329035","88.645309448",,"0.5772753954",,,"30.4336586",,,,,"0.0071850573",,,,,"65000","1.0"
"31/6-8","690.36443408","537157.125","6713677.5","-665.3550415","HORDALAND GP.",,,,"1.3058743477","1.5376050472","1.7845851183","87.368186951",,"0.6333931684",,,"29.871271133",,,,,"0.0084848441",,,,,"65000","1.0"
"31/6-8","690.51643408","537157.125","6713677.5","-665.507019","HORDALAND GP.",,,,"1.3573030233","1.7360481024","1.7514820099","90.144264221",,"0.6375437379",,"168.49035645","29.930706024",,,,,"0.00491066",,,,,"65000","1.0"
"31/6-8","690.66843408","537157.125","6713677.5","-665.6590576","HORDALAND GP.",,,,"1.3830624819","1.9775248766","1.7347000837","91.0859375",,"0.6120250225",,"166.81716919","30.922939301",,,,,"-0.001662497",,,,,"65000","1.0"
"31/6-8","690.82043408","537157.125","6713677.5","-665.8110352","HORDALAND GP.",,,,"1.3848952055","2.0572099686","1.7526841164","88.625984192",,"0.5873148441",,"165.790802","30.682649612",,,,,"-0.000728173",,,,,"65000","1.0"
"31/6-8","690.97243408","537157.125","6713677.5","-665.9630127","HORDALAND GP.",,,,"1.4074101448","1.8587008715","1.772850275","86.174354553",,"0.5838631392",,"163.9836731","30.117603302",,,,,"0.0060237194",,,,,"65000","1.0"
"31/6-8","691.12443408","537157.125","6713677.5","-666.1150513","HORDALAND GP.",,,,"1.47854352","1.6178190708","1.762244463","86.363044739",,"0.5621017218",,"163.47355652","30.169082642",,,,,"0.0139213633",,,,,"65000","1.0"
"31/6-8","691.27643408","537157.125","6713677.5","-666.2670288","HORDALAND GP.",,,,"1.5526514053","1.5208314657","1.6983435154","88.435043335",,"0.5223779082",,"168.27113342","30.232530594",,,,,"0.0107719311",,,,,"65000","1.0"
"31/6-8","691.42843408","537157.125","6713677.5","-666.4190063","HORDALAND GP.",,,,"1.5741636753","1.5147948265","1.6318012476","87.61630249",,"0.4941480458",,"170.76361084","30.047569275",,,,,"-0.00096884",,,,,"65000","1.0"
"31/6-8","691.58043408","537157.125","6713677.5","-666.5710449","HORDALAND GP.",,,,"1.4943398237","1.5304766893","1.6208622456","87.603927612",,"0.4792830348",,"171.95198059","29.613937378",,,,,"-0.007057221",,,,,"65000","1.0"
"31/6-8","691.73243408","537157.125","6713677.5","-666.7230225","HORDALAND GP.",,,,"1.3815116882","1.4776775837","1.6749860048","90.018707275",,"0.469458133",,"173.28555298","29.658184052",,,,,"-0.001612163",,,,,"65000","1.0"
"31/6-8","691.88443408","537157.125","6713677.5","-666.875061","HORDALAND GP.",,,,"1.2818347216","1.3859992027","1.7273057699","94.863189697",,"0.4740768671",,"172.81344604","29.36173439",,,,,"0.0056624217",,,,,"65000","1.0"
"31/6-8","692.03643408","537157.125","6713677.5","-667.0270386","HORDALAND GP.",,,,"1.2050049305","1.3603818417","1.7312151194","99.041801453",,"0.5032591224",,"171.57621765","29.041147232",,,,,"0.0068977554",,,,,"65000","1.0"
"31/6-8","692.18843408","537157.125","6713677.5","-667.1790161","HORDALAND GP.",,,,"1.1446079016","1.380212903","1.7140604258","99.962936401",,"0.5198982358",,"168.80477905","28.430324554",,,,,"-0.000706431",,,,,"65000","1.0"
