"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"31/6-5","387.631","544107.25","6720730.0","-364.630249","NORDLAND GP.",,,,"63.012107849","352.43862915",,"21.224452972",,,,"103.68642426","-107.6433868",,,,,,,,,,"65000",
"31/6-5","387.783","544107.25","6720730.0","-364.7822266","NORDLAND GP.",,,,,"343.72723389",,"22.516841888",,,,"119.53639984","-103.8220062",,,,,,,,,,"65000",
"31/6-5","387.935","544107.25","6720730.0","-364.9342346","NORDLAND GP.",,,,,"335.01577759",,"23.651716232",,,,"135.38194275","-99.78967285",,,,,,,,,,"65000",
"31/6-5","388.087","544107.25","6720730.0","-365.0862427","NORDLAND GP.",,,,,"326.30438232",,"24.853565216",,,,"151.22982788","-95.59976959",,,,,,,,,,"65000",
"31/6-5","388.239","544107.25","6720730.0","-365.2382507","NORDLAND GP.",,,,,"317.59295654",,"26.591352463",,,,"166.43939209","-91.58899689",,,,,,,,,,"65000","1.0"
"31/6-5","388.391","544107.25","6720730.0","-365.3902283","NORDLAND GP.",,,,,"308.88153076",,"28.968387604",,,,"172.79640198","-88.20145416",,,,,,,,,,"65000","1.0"
"31/6-5","388.543","544107.25","6720730.0","-365.5422363","NORDLAND GP.",,,,,"300.17010498",,"31.186494827",,,,"172.79078674","-85.51101685",,,,,,,,,,"65000","1.0"
"31/6-5","388.695","544107.25","6720730.0","-365.6942139","NORDLAND GP.",,,,"1.8536430597","144.71412659",,"32.603984833",,,,"172.78512573","-83.37810516",,,,,,,,,,"65000","1.0"
"31/6-5","388.847","544107.25","6720730.0","-365.8461914","NORDLAND GP.",,,,"1.4694072008","7.9386167526",,"33.557579041",,,,"172.77944946","-81.59513855",,,,,,,,,,"65000","1.0"
"31/6-5","388.999","544107.25","6720730.0","-365.9981995","NORDLAND GP.",,,,"1.5075927973","1.9364311695",,"34.594169617",,,,"172.77383423","-79.97781372",,,,,,,,,,"65000","1.0"
"31/6-5","389.151","544107.25","6720730.0","-366.1502075","NORDLAND GP.",,,,"1.6498383284","1.7679032087",,"35.256698608",,,,"172.76823425","-78.48630524",,,,,,,,,,"65000","1.0"
"31/6-5","389.303","544107.25","6720730.0","-366.3022156","NORDLAND GP.",,,,"1.7691935301","1.954595089",,"35.001861572",,,,"172.76260376","-77.08959961",,,,,,,,,,"65000","1.0"
"31/6-5","389.455","544107.25","6720730.0","-366.4541931","NORDLAND GP.",,,,"1.8607404232","2.4035637379",,"34.259838104",,,,"172.75695801","-75.8289566",,,,,,,,,,"65000","1.0"
"31/6-5","389.607","544107.25","6720730.0","-366.6061707","NORDLAND GP.",,,,"1.9552923441","2.8924717903",,"33.72127533",,,,"172.75126648","-74.83518219",,,,,,,,,,"65000","1.0"
"31/6-5","389.759","544107.25","6720730.0","-366.7581787","NORDLAND GP.",,,,"2.0377926826","3.1525759697",,"33.506523132",,,,"172.7456665","-74.18161011",,,,,,,,,,"65000","1.0"
"31/6-5","389.911","544107.25","6720730.0","-366.9101868","NORDLAND GP.",,,,"2.0943527222","3.1479551792",,"33.220401764",,,,"172.74003601","-73.82100677",,,,,,,,,,"30000","1.0"
"31/6-5","390.063","544107.25","6720730.0","-367.0621643","NORDLAND GP.",,,,"2.1392550468","3.0617799759",,"32.784694672",,,,"172.734375","-73.55258942",,,,,,,,,,"30000","1.0"
"31/6-5","390.215","544107.25","6720730.0","-367.2141724","NORDLAND GP.",,,,"2.1984598637","3.035795927",,"32.377933502",,,,"172.72879028","-73.10450745",,,,,,,,,,"30000","1.0"
"31/6-5","390.367","544107.25","6720730.0","-367.3661499","NORDLAND GP.",,,,"2.2665903568","3.0828077793",,"32.008232117",,,,"172.72309875","-72.409935",,,,,,,,,,"30000","1.0"
"31/6-5","390.519","544107.25","6720730.0","-367.518158","NORDLAND GP.",,,,"2.3204991817","3.2239863873",,"32.16330719",,,,"172.71749878","-71.6068573",,,,,,,,,,"30000","1.0"
"31/6-5","390.671","544107.25","6720730.0","-367.6701355","NORDLAND GP.",,,,"2.350641489","3.4629416466",,"33.357685089",,,,"172.71186829","-70.86569977",,,,,,,,,,"65000","1.0"
"31/6-5","390.823","544107.25","6720730.0","-367.8221436","NORDLAND GP.",,,,"2.3615775108","3.7560622692",,"35.135055542",,,,"172.70620728","-70.2833252",,,,,,,,,,"65000","1.0"
"31/6-5","390.975","544107.25","6720730.0","-367.9741516","NORDLAND GP.",,,,"2.3568000793","3.959800005",,"36.041057587",,,,"172.70054626","-69.83428192",,,,,,,,,,"65000","1.0"
"31/6-5","391.127","544107.25","6720730.0","-368.1261597","NORDLAND GP.",,,,"2.330893755","3.9844412804",,"35.816684723",,,,"172.69494629","-69.46317291",,,,,,,,,,"65000","1.0"
"31/6-5","391.279","544107.25","6720730.0","-368.2781067","NORDLAND GP.",,,,"2.282959938","3.8447999954",,"35.441589355",,,,"172.6893158","-69.18112183",,,,,,,,,,"65000","1.0"
"31/6-5","391.431","544107.25","6720730.0","-368.4301147","NORDLAND GP.",,,,"2.2289288044","3.6495056152",,"35.904010773",,,,"172.68363953","-68.97360992",,,,,,,,,,"65000","1.0"
"31/6-5","391.583","544107.25","6720730.0","-368.5821228","NORDLAND GP.",,,,"2.1909928322","3.4928791523",,"36.783966064",,,,"172.67803955","-68.80072784",,,,,,,,,,"65000","1.0"
"31/6-5","391.735","544107.25","6720730.0","-368.7341003","NORDLAND GP.",,,,"2.1747000217","3.3908200264",,"36.779968262",,,,"172.67236328","-68.6387558",,,,,,,,,,"65000","1.0"
"31/6-5","391.887","544107.25","6720730.0","-368.8861084","NORDLAND GP.",,,,"2.1709001064","3.3118577003",,"35.396621704",,,,"172.66674805","-68.54075623",,,,,,,,,,"30000","1.0"
"31/6-5","392.039","544107.25","6720730.0","-369.0381165","NORDLAND GP.",,,,"2.1704945564","3.236467123",,"33.836929321",,,,"172.66113281","-68.54209137",,,,,,,,,,"30000","1.0"
"31/6-5","392.191","544107.25","6720730.0","-369.190094","NORDLAND GP.",,,,"2.1679108143","3.1704785824",,"33.782730103",,,,"172.6554718","-68.59210968",,,,,,,,,,"30000","1.0"
"31/6-5","392.343","544107.25","6720730.0","-369.3420715","NORDLAND GP.",,,,"2.164986372","3.1406488419",,"35.557041168",,,,"172.64987183","-68.61100006",,,,,,,,,,"30000","1.0"
