"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"33/9-1","488.77","437780.34375","6791573.5","-463.769989","NORDLAND GP.",,,,"1.789891243","2.6349592209",,"58.140830994",,,,"160.35713196","55.268619537",,,,,,,,,,"65000",
"33/9-1","488.922","437780.34375","6791573.5","-463.9219971","NORDLAND GP.",,,,"1.810844183","2.63783288",,"58.903152466",,,,"159.45568848","55.063686371",,,,,,,,,,"65000","1.0"
"33/9-1","489.074","437780.34375","6791573.5","-464.0740051","NORDLAND GP.",,,,"1.8345035315","2.6163096428",,"57.546226501",,,,"159.31622314","54.863643646",,,,,,,,,,"65000","1.0"
"33/9-1","489.226","437780.34375","6791573.5","-464.2260132","NORDLAND GP.",,,,"1.8460534811","2.5727822781",,"55.402423859",,,,"159.57965088","54.880714417",,,,,,,,,,"65000","1.0"
"33/9-1","489.378","437780.34375","6791573.5","-464.3779907","NORDLAND GP.",,,,"1.8617322445","2.5450091362",,"53.598659515",,,,"159.75123596","55.098567963",,,,,,,,,,"65000","1.0"
"33/9-1","489.53","437780.34375","6791573.5","-464.5299988","NORDLAND GP.",,,,"1.8720071316","2.5103335381",,"55.779037476",,,,"159.98730469","55.361141205",,,,,,,,,,"65000","1.0"
"33/9-1","489.682","437780.34375","6791573.5","-464.6820068","NORDLAND GP.",,,,"1.8737633228","2.4994368553",,"59.478507996",,,,"161.07316589","55.536056519",,,,,,,,,,"65000","1.0"
"33/9-1","489.834","437780.34375","6791573.5","-464.8340149","NORDLAND GP.",,,,"1.87396276","2.4924788475",,"61.613658905",,,,"162.39788818","55.261707306",,,,,,,,,,"65000","1.0"
"33/9-1","489.986","437780.34375","6791573.5","-464.9859924","NORDLAND GP.",,,,"1.8742432594","2.485098362",,"62.237701416",,,,"162.79252625","55.126659393",,,,,,,,,,"65000","1.0"
"33/9-1","490.138","437780.34375","6791573.5","-465.1380005","NORDLAND GP.",,,,"1.8744616508","2.4777181149",,"61.445362091",,,,"162.8417511","55.23392868",,,,,,,,,,"65000","1.0"
"33/9-1","490.29","437780.34375","6791573.5","-465.2900085","NORDLAND GP.",,,,"1.8774818182","2.4707393646",,"58.97611618",,,,"163.35377502","55.228218079",,,,,,,,,,"65000","1.0"
