"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"34/11-1","3922.115","473381.15625","6771839.0","-3897.320801","VIKING GP.","Draupne Fm.","11.709253311","1.3249897957","1.0827764273","1.2859555483","2.5097401142","80.046127319",,"0.4882829487",,"117.27983856",,"12.250000954",,"256.99346924",,,,,,,"65000","1.0"
"34/11-1","3922.267","473381.15625","6771839.0","-3897.4729","VIKING GP.","Draupne Fm.","11.710235596","1.3545515537","1.1027017832","1.2812957764","2.5099136829","78.267318726",,"0.4758123159",,"116.69462585",,"12.250000954",,"256.54605103",,,,,,,"65000","1.0"
"34/11-1","3922.419","473381.15625","6771839.0","-3897.624756","VIKING GP.","Draupne Fm.","11.705070496","1.3782186508","1.0960947275","1.2513283491","2.5002417564","76.293395996",,"0.4720477462",,"116.07789612",,"12.250000954",,"255.35748291",,,,,,,"65000","1.0"
"34/11-1","3922.571","473381.15625","6771839.0","-3897.776611","VIKING GP.","Draupne Fm.","11.686833382","1.5032393932","1.0782897472","1.2331221104","2.5214116573","76.219093323",,"0.4434546828",,"115.57205963",,"12.250000954",,"253.97662354",,,,,,,"65000","1.0"
"34/11-1","3922.723","473381.15625","6771839.0","-3897.928467","VIKING GP.","Draupne Fm.","11.702475548","1.6223596334","1.0678460598","1.2168174982","2.4959969521","73.651397705",,"0.4739545882",,"115.15712738",,"12.250000954",,"252.32000732",,,,,,,"65000","1.0"
"34/11-1","3922.875","473381.1875","6771839.0","-3898.080566","VIKING GP.","Draupne Fm.","11.771271706","1.6346923113","1.061050415","1.2027443647","2.5417153835","71.279457092",,"0.4455132484",,"114.64728546",,"12.250000954",,"250.06222534",,,,,,,"65000","1.0"
"34/11-1","3923.027","473381.1875","6771839.0","-3898.232666","VIKING GP.","Draupne Fm.","11.886076927","1.616085887","1.0616021156","1.2351646423","2.5346076488","70.462654114",,"0.4775768518",,"114.1418457",,"12.250000954",,"247.6355896",,,,,,,"65000","1.0"
"34/11-1","3923.179","473381.1875","6771839.0","-3898.384521","VIKING GP.","Draupne Fm.","11.970737457","1.6299420595","1.050191164","1.2857933044","2.5296807289","73.974433899",,"0.4575875401",,"113.63262939",,"12.250000954",,"244.48323059",,,,,,,"65000","1.0"
"34/11-1","3923.331","473381.1875","6771839.0","-3898.536377","VIKING GP.","Draupne Fm.","11.972384453","1.7155772448","0.9667351246","1.2257267237","2.5627849102","70.138885498",,"0.400151372",,"113.40740204",,"12.250000954",,"242.04988098",,,,,,,"65000","1.0"
"34/11-1","3923.483","473381.1875","6771839.0","-3898.688232","VIKING GP.","Draupne Fm.","12.030642509","1.816843152","0.9133015275","1.1831787825","2.5959920883","66.603599548",,"0.438244611",,"113.52664185",,"12.250000954",,"241.84140015",,,,,,,"65000","1.0"
"34/11-1","3923.635","473381.1875","6771839.0","-3898.840332","VIKING GP.","Draupne Fm.","12.189779282","1.8329105377","1.0201847553","1.2344636917","2.5908107758","66.265960693",,"0.5323469639",,"113.97560883",,"12.250000954",,"243.43847656",,,,,,,"65000","1.0"
"34/11-1","3923.787","473381.1875","6771839.0","-3898.992188","VIKING GP.","Draupne Fm.","12.337966919","1.8359000683","1.3464225531","1.4142434597","2.424018383","65.970733643",,"0.4566004276",,"114.6922226",,"12.250000954",,"244.73216248",,,,,,,"65000","1.0"
"34/11-1","3923.939","473381.1875","6771839.0","-3899.144043","VIKING GP.","Draupne Fm.","12.368563652","1.8629171848","1.6350979805","1.5655715466","2.4079120159","64.174789429",,"0.367644757",,"115.13118744",,"12.250000954",,"245.00947571",,,,,,,"65000","1.0"
"34/11-1","3924.091","473381.21875","6771839.0","-3899.296143","VIKING GP.","Draupne Fm.","12.133057594","1.8637145758","1.7614915371","1.6144549847","2.4326481819","68.04510498",,"0.404125303",,"115.17908478",,"12.250000954",,"244.06343079",,,,,,,"65000","1.0"
"34/11-1","3924.243","473381.21875","6771839.0","-3899.447998","VIKING GP.","Draupne Fm.","12.042603493","1.8310880661","1.8234399557","1.6460658312","2.3651263714","69.347167969",,"0.4226579666",,"114.78461456",,"12.250000954",,"242.37481689",,,,,,,"65000","1.0"
"34/11-1","3924.395","473381.21875","6771839.0","-3899.600098","VIKING GP.","Draupne Fm.","12.022730827","1.7904400826","1.8368879557","1.6692596674","2.4716289043","65.890655518",,"0.4073493183",,"114.19460297",,"12.250000954",,"241.19139099",,,,,,,"65000","1.0"
"34/11-1","3924.547","473381.21875","6771839.0","-3899.751953","VIKING GP.","Draupne Fm.","12.020680428","1.7599395514","1.7999490499","1.6805000305","2.5337164402","66.427307129",,"0.3948014975",,"113.68312836",,"12.250000954",,"240.42886353",,,,,,,"65000","1.0"
"34/11-1","3924.699","473381.21875","6771839.0","-3899.903809","VIKING GP.","Draupne Fm.","12.027211189","1.7318457365","1.7565606833","1.6782867908","2.4550955296","66.650840759",,"0.4798814952",,"113.50280762",,"12.250000954",,"241.28897095",,,,,,,"65000","1.0"
"34/11-1","3924.851","473381.21875","6771839.0","-3900.055908","VIKING GP.","Draupne Fm.","12.084150314","1.6891685724","1.7245192528","1.6603651047","2.6335706711","64.748634338",,"0.5360196233",,"113.68648529",,"12.250000954",,"241.95275879",,,,,,,"65000","1.0"
"34/11-1","3925.003","473381.21875","6771839.0","-3900.207764","VIKING GP.","Draupne Fm.","12.280461311","1.6421970129","1.7050327063","1.6385383606","2.7064855099","66.440048218",,"0.5096998811",,"114.29637909",,"12.250000954",,"243.06768799",,,,,,,"65000","1.0"
"34/11-1","3925.155","473381.21875","6771839.0","-3900.359619","VIKING GP.","Draupne Fm.","12.586350441","1.6115064621","1.6688799858","1.609239459","2.5021970272","69.502830505",,"0.4583109617",,"115.01778412",,"12.250000954",,"244.31175232",,,,,,,"65000","1.0"
"34/11-1","3925.307","473381.25","6771839.0","-3900.511475","VIKING GP.","Draupne Fm.","12.695174217","1.6002469063","1.6152567863","1.5724910498","2.2839050293","70.458717346",,"0.3541612327",,"115.42092133",,"12.250000954",,"245.41755676",,,,,,,"65000","1.0"
"34/11-1","3925.459","473381.25","6771839.0","-3900.663574","VIKING GP.","Draupne Fm.","12.423672676","1.5958839655","1.5761421919","1.5481057167","2.3086826801","74.118751526",,"0.3038814962",,"115.42717743",,"12.250000954",,"245.9513855",,,,,,,"65000","1.0"
"34/11-1","3925.611","473381.25","6771839.0","-3900.81543","VIKING GP.","Draupne Fm.","12.242267609","1.5900812149","1.5673918724","1.5342410803","2.5055773258","78.233146667",,"0.3368375301",,"115.32188416",,"12.250000954",,"245.22015381",,,,,,,"65000","1.0"
"34/11-1","3925.763","473381.25","6771839.0","-3900.967285","VIKING GP.","Draupne Fm.","12.241081238","1.5861814022","1.5683841705","1.5129835606","2.4981477261","79.461555481",,"0.4021976292",,"115.24079132",,"12.250000954",,"244.65327454",,,,,,,"65000","1.0"
"34/11-1","3925.915","473381.25","6771839.0","-3901.119385","VIKING GP.","Draupne Fm.","12.210123062","1.5882526636","1.5585939884","1.4986562729","2.5614762306","75.616645813",,"0.5288758278",,"115.51548767",,"12.250000954",,"245.46203613",,,,,,,"65000","1.0"
"34/11-1","3926.067","473381.25","6771839.0","-3901.27124","VIKING GP.","Draupne Fm.","12.170549393","1.5976828337","1.5521092415","1.4891326427","2.5689694881","75.127174377",,"0.4333384335",,"115.87657166",,"12.250000954",,"247.52738953",,,,,,,"65000","1.0"
"34/11-1","3926.219","473381.25","6771839.0","-3901.42334","VIKING GP.","Draupne Fm.","12.159623146","1.6198472977","1.5547565222","1.4857130051","2.404011488","80.594390869",,"0.431825906",,"116.04460907",,"12.250000954",,"250.45671082",,,,,,,"65000","1.0"
