"WELL","DEPTH_MD","X_LOC","Y_LOC","Z_LOC","GROUP","FORMATION","CALI","RSHA","RMED","RDEP","RHOB","GR","SGR","NPHI","PEF","DTC","SP","BS","ROP","DTS","DCAL","DRHO","MUDWEIGHT","RMIC","ROPA","RXO","FORCE_2020_LITHOFACIES_LITHOLOGY","FORCE_2020_LITHOFACIES_CONFIDENCE"
"35/8-4","3279.2564053","527051.8125","6803069.5","-3260.909424","CROMER KNOLL GP.","Roedby Fm.",,,"1.7704781294","1.9339492321","2.7617609501","148.52806091",,"0.4442575872","20.005247116",,,"12.250000954",,,,"-0.413702488",,,"35.594367981",,"65000","2.0"
"35/8-4","3279.4084053","527051.8125","6803069.5","-3261.061523","CROMER KNOLL GP.","Roedby Fm.",,,"1.7718743086","1.9717043638","2.7608957291","149.78137207",,"0.4559717178","19.877824783",,,"12.250000954",,,,"-0.424519897",,,"35.28276825",,"65000","2.0"
"35/8-4","3279.5604053","527051.8125","6803069.5","-3261.213135","CROMER KNOLL GP.","Roedby Fm.",,,"1.7905145884","2.0345880985","2.7832314968","148.92286682",,"0.4707320631","19.303010941",,,"12.250000954",,,,"-0.439651787",,,"34.971168518",,"65000","2.0"
"35/8-4","3279.7124053","527051.8125","6803069.5","-3261.36499","CROMER KNOLL GP.","Roedby Fm.",,,"1.8507511616","2.1181030273","2.8475759029","144.89050293",,"0.4867390394","18.089862823",,,"12.250000954",,,,"-0.453489661",,,"34.659568787",,"65000","2.0"
"35/8-4","3279.8644053","527051.8125","6803069.5","-3261.51709","CROMER KNOLL GP.","Roedby Fm.",,,"1.9805145264","2.1487846375","2.9285800457","143.00979614",,"0.5180734396","17.176675797",,,"12.250000954",,,,"-0.45344606",,,"34.347969055",,"65000","2.0"
"35/8-4","3280.0164053","527051.8125","6803069.5","-3261.668701","CROMER KNOLL GP.","Roedby Fm.",,,"2.1213243008","2.2350411415","2.9829657078","139.28010559",,"0.5285468698","16.832115173",,,"12.250000954",,,,"-0.436537951",,,"33.929897308",,"65000","2.0"
"35/8-4","3280.1684053","527051.8125","6803069.5","-3261.820801","CROMER KNOLL GP.","Roedby Fm.",,,"2.1979734898","2.3028109074","2.9821343422","136.85447693",,"0.515768826","17.226135254",,,"12.250000954",,,,"-0.415673375",,,"32.631820679",,"65000","2.0"
"35/8-4","3280.3204053","527051.8125","6803069.5","-3261.972412","CROMER KNOLL GP.","Roedby Fm.",,,"2.1626126766","2.2957735062","2.9076344967","137.9203949",,"0.4778179228","18.397483826",,,"12.250000954",,,,"-0.402236968",,,"31.333738327",,"65000","2.0"
"35/8-4","3280.4724053","527051.8125","6803069.5","-3262.124512","CROMER KNOLL GP.","Roedby Fm.",,,"2.2063999176","2.3216238022","2.8388056755","136.19638062",,"0.4229852855","19.198570251",,,"12.250000954",,,,"-0.398148984",,,"30.03565979",,"65000","2.0"
"35/8-4","3280.6244053","527051.8125","6803069.5","-3262.276367","CROMER KNOLL GP.","Roedby Fm.",,,"2.2171835899","2.3338768482","2.7957706451","136.74803162",,"0.3943831623","19.514217377",,,"12.250000954",,,,"-0.399586946",,,"28.737579346",,"65000","2.0"
"35/8-4","3280.7764053","527051.8125","6803069.5","-3262.428223","CROMER KNOLL GP.","Roedby Fm.",,,"2.198539257","2.3019502163","2.7679777145","138.06370544",,"0.3931425512","19.564294815",,,"12.250000954",,,,"-0.403722405",,,"27.439498901",,"65000","2.0"
"35/8-4","3280.9284053","527051.8125","6803069.5","-3262.580078","CROMER KNOLL GP.","Roedby Fm.",,,"2.1612403393","2.2385249138","2.7459323406","138.78443909",,"0.4163850844","19.577455521",,,"12.250000954",,,,"-0.408426672",,,"26.141420364",,"65000","2.0"
"35/8-4","3281.0804053","527051.8125","6803069.5","-3262.731689","CROMER KNOLL GP.","Roedby Fm.",,,"2.1829051971","2.542031765","2.7339656353","139.39520264",,"0.4382439852","19.845773697",,,"12.250000954",,,,"-0.411419243",,,"26.400789261",,"65000","2.0"
"35/8-4","3281.2324053","527051.8125","6803069.5","-3262.883789","CROMER KNOLL GP.","Roedby Fm.",,,"2.2068190575","2.5093810558","2.7213585377","140.86010742",,"0.4522743821","20.26202774",,,"12.250000954",,,,"-0.414000005",,,"28.046949387",,"65000","2.0"
"35/8-4","3281.3844053","527051.8125","6803069.5","-3263.035645","CROMER KNOLL GP.","Roedby Fm.",,,"2.2107415199","2.3557782173","2.7151231766","140.93992615",,"0.4612222016","20.648849487",,,"12.250000954",,,,"-0.41373229",,,"29.693109512",,"65000","2.0"
"35/8-4","3281.5364053","527051.8125","6803069.5","-3263.1875","CROMER KNOLL GP.","Roedby Fm.",,,"2.1752369404","2.2785336971","2.7206201553","138.1985321",,"0.4657540619","20.828201294",,,"12.250000954",,,,"-0.411736816",,,"31.339269638",,"65000","2.0"
"35/8-4","3281.6884053","527051.8125","6803069.5","-3263.339355","CROMER KNOLL GP.","Roedby Fm.",,,"2.1140258312","2.2394258976","2.7221179008","140.6484375",,"0.455712527","20.631223679",,,"12.250000954",,,,"-0.409999996",,,"32.985427856",,"65000","2.0"
"35/8-4","3281.8404053","527051.8125","6803069.5","-3263.491211","CROMER KNOLL GP.","Roedby Fm.",,,"2.0403091908","2.2939779758","2.7205638885","141.51504517",,"0.4418513775","20.209051132",,,"12.250000954",,,,"-0.410250962",,,"34.631587982",,"65000","2.0"
"35/8-4","3281.9924053","527051.8125","6803069.5","-3263.643066","CROMER KNOLL GP.","Roedby Fm.",,,"1.9948533773","2.3226988316","2.713527441","143.30647278",,"0.423879385","19.891162872",,,"12.250000954",,,,"-0.412369668",,,"36.277748108",,"65000","2.0"
"35/8-4","3282.1444053","527051.8125","6803069.5","-3263.794678","CROMER KNOLL GP.","Roedby Fm.",,,"2.007648468","2.2273292542","2.699420929","147.90562439",,"0.4038122296","19.973005295",,,"12.250000954",,,,"-0.414758056",,,"35.750610352",,"65000","2.0"
"35/8-4","3282.2964053","527051.8125","6803069.5","-3263.946777","CROMER KNOLL GP.","Roedby Fm.",,,"1.9597034454","2.2194983959","2.6825389862","148.0153656",,"0.3970492184","20.246501923",,,"12.250000954",,,,"-0.413118511",,,"35.109169006",,"65000","2.0"
"35/8-4","3282.4484053","527051.875","6803069.5","-3264.098633","CROMER KNOLL GP.","Roedby Fm.",,,"1.9582195282","2.2385149002","2.6554136276","148.06604004",,"0.3925940692","20.804660797",,,"12.250000954",,,,"-0.414114863",,,"34.467731476",,"65000","2.0"
