,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2383.3289999999997,13.384707450999999,1.9832288027,2.8855519295,1.4114087819999999,2.439129591,89.738594055,0.2633162141,0.0,107.06066132,18.281608582,12.250000954,65000.0
1,2383.481,13.388793945,1.9753936529,2.9865665436,1.4187400341,2.4343681335,88.07614898700001,0.2637225091,0.0,105.26903534,18.434200287,12.250000954,65000.0
2,2383.633,13.386696815,1.9543935061000002,3.0122945308999998,1.4233239888999998,2.4098320007,86.754089355,0.2672777176,0.0,104.20139313,18.535766602,12.250000954,65000.0
3,2383.785,13.383364677000001,1.9415919781,2.9353640079,1.4276360273,2.3814680576,86.83450317399999,0.2715374529,0.0,104.64519501,18.342079163,12.250000954,65000.0
4,2383.937,13.383343697,1.9391487837,2.8504135609,1.4317879677,2.3621432781,88.133232117,0.2744998634,0.0,106.02710724,17.840223312,12.250000954,65000.0
5,2384.089,13.387261391,1.9387303591,2.8180887699,1.4342255592,2.3542792797,89.970237732,0.2759351432,0.0,107.58489990000001,16.97687149,12.250000954,65000.0
6,2384.241,13.393695830999999,1.9418408871000001,2.8331608772,1.4343215227000001,2.3566408157,91.55406189,0.2761977911,0.0,108.72787476,15.874248505,12.250000954,65000.0
7,2384.393,13.39911747,1.9787639380000002,2.8482830524000002,1.4335287809000001,2.3731143475,92.2866745,0.2743073702,0.0,108.99801636,14.968688011,12.250000954,65000.0
8,2384.545,13.399537085999999,2.075056076,2.8454639912,1.4344199896,2.4075598716999997,92.145729065,0.27003392579999996,0.0,108.29984283,14.438559532000001,12.250000954,65000.0
9,2384.697,13.395812035,2.2003488541,2.8628079891000002,1.4375432730000002,2.4509327412,91.24810791,0.2647417784,0.0,106.54988861,14.308704376,12.250000954,65000.0
10,2384.849,13.392457962,2.2825038433000002,2.9388136864,1.4418303967,2.4815022945,89.6823349,0.2607120872,0.0,104.00721741,14.406536102,12.250000954,65000.0
11,2385.001,13.392430305,2.2736167908000002,3.0638151169,1.4468368291999998,2.479788065,88.523117065,0.2602884471,0.0,103.61976624,14.523927689,12.250000954,65000.0
12,2385.153,13.397244452999999,2.1999015808,3.1401896476999998,1.4524527788,2.4459064006999998,88.46083831799999,0.2643547356,0.0,103.71117401,14.680439949,12.250000954,65000.0
13,2385.305,13.404761314000002,2.1312441825999997,3.1126480102999996,1.4577720165,2.406840086,88.803146362,0.2697847486,0.0,103.80257416,14.911560059000001,12.250000954,65000.0
14,2385.4570000000003,13.412338257,2.0745897293,3.0378398895,1.4611463547,2.3785951138,88.83142852799999,0.2738659382,0.0,103.89398193,15.083352089000002,12.250000954,65000.0
15,2385.609,13.417103767,2.0083112717,2.990691185,1.4611896275999998,2.364975214,88.471466064,0.27566134929999997,0.0,103.98538208,14.994664192,12.250000954,65000.0
16,2385.761,13.415693283,1.9365311861,2.9706816673,1.4579479694,2.3593120575,88.400680542,0.2766672373,0.0,105.79289246,14.708751677999999,12.250000954,65000.0
17,2385.913,13.409918785,1.8883168697,2.9428958893,1.4529016018,2.3588559628,89.52939605700001,0.2780685127,0.0,106.91921234,14.56556797,12.250000954,65000.0
18,2386.065,13.405052185,1.8680440187,2.9228758812,1.4469959736000002,2.3616681099,91.52465057399999,0.2793188989,0.0,107.43016052,14.853960037,12.250000954,65000.0
19,2386.217,13.404709815999999,1.8616504669,2.9491415024000003,1.4394216537,2.3664648533,92.77458953899999,0.27970469,0.0,107.72373199,15.477031708,12.250000954,65000.0
20,2386.369,13.40852356,1.8558448553,3.0186047554,1.4289368391,2.3706464766999997,92.339553833,0.2793679535,0.0,107.86454009999999,16.171783447,12.250000954,65000.0
21,2386.521,13.414825439000001,1.8497464657,3.0672216414999998,1.4150199890000001,2.3702960014,90.45588684100001,0.2790532708,0.0,107.87350464,16.613639832,12.250000954,65000.0
22,2386.673,13.42109108,1.8474615812000001,3.0344407558,1.4035896063,2.366379261,89.49723815899999,0.2792346179,0.0,107.91977692,16.631111145,12.250000954,65000.0
23,2386.825,13.424819946,1.8472199440000001,2.9396600723,1.3950599432,2.3624200821,90.09832000700001,0.2794739306,0.0,108.14779663,16.245399475,12.250000954,65000.0
24,2386.9770000000003,13.423624039000002,1.8462840319,2.8410313129,1.3895176649,2.3604841232,91.557060242,0.2789887786,0.0,108.52635956,15.530151367,12.250000954,65000.0
25,2387.129,13.417515755,1.8486903906,2.7745559216,1.3855072259999999,2.3615703583000003,92.633460999,0.27709198,0.0,108.88209534,14.598560333,12.250000954,65000.0
26,2387.281,13.411108017,1.8665759563,2.7597615719,1.3819559813,2.3639726639,92.926055908,0.2733666897,0.0,108.98566437,13.861215590999999,12.250000954,65000.0
27,2387.433,13.408840179,1.8987808228,2.7759361267,1.3786327838999999,2.364846468,93.204460144,0.2690289617,0.0,108.80800629,13.577152252000001,12.250000954,65000.0
28,2387.585,13.410633087,1.92918396,2.8127360344,1.3766520023,2.3644242287,93.480682373,0.2651026547,0.0,108.45912933,13.792560577,12.250000954,65000.0
29,2387.737,13.413370132,1.9378815888999998,2.8536574841,1.3768376112,2.3627665043,93.18296051,0.2620836794,0.0,108.09098816,14.428848267000001,12.250000954,65000.0
30,2387.889,13.415145874,1.9177879094999999,2.8700456619,1.3800592422,2.3602871894999997,92.16960144,0.2609908283,0.0,107.82088470000001,15.160920143,12.250000954,65000.0
31,2388.041,13.416660309000001,1.8878120184,2.8511784077,1.3852416277000001,2.3584032059,91.39107513399999,0.2615953982,0.0,107.69686127,15.544023514000001,12.250000954,65000.0
32,2388.1929999999998,13.417292595,1.8680423497999998,2.8176136017,1.3907935619,2.3580000401,91.684425354,0.2630129755,0.0,107.6937561,15.395864487,12.250000954,65000.0
33,2388.345,13.415756226,1.8619320393,2.7908918858,1.3946239947999999,2.3583800793000003,92.358970642,0.264294982,0.0,107.77128601,14.802000046,12.250000954,65000.0
34,2388.4970000000003,13.412858963,1.8641351461000002,2.7836697102,1.3957855701,2.3589880466,92.27788543700001,0.26421803239999997,0.0,107.88663483,14.013008118,12.250000954,65000.0
35,2388.649,13.410002708,1.8698288202000002,2.7890095711000003,1.3959151506,2.3589231968,91.463775635,0.2619230747,0.0,108.01692963,13.273519515999999,12.250000954,65000.0
36,2388.801,13.410173416,1.8788352013,2.7960176468,1.3971344233,2.3581917286,90.673210144,0.2586317956,0.0,108.15110779,12.869040489000001,12.250000954,65000.0
37,2388.953,13.411874770999999,1.8898288012,2.80042243,1.39988482,2.3572256565000003,90.174514771,0.2558270097,0.0,108.28726196,12.869760513,12.250000954,65000.0
38,2389.105,13.412902832,1.8938560486000002,2.8038361073,1.4034199715,2.3570840359,89.985359192,0.2545201182,0.0,108.41300201,13.130559921,12.250000954,65000.0
39,2389.257,13.412503242,1.8825975657,2.8125662804,1.4068455696000002,2.3576109409,90.097862244,0.2545661926,0.0,108.51859283,13.394191742,12.250000954,65000.0
40,2389.409,13.410329819000001,1.8612663746,2.8273088932,1.4100887775,2.3576366901,90.713020325,0.2554160357,0.0,108.61313629,13.394144058,12.250000954,65000.0
41,2389.561,13.407969475,1.8462280035,2.8413360119,1.4138103724000002,2.3566632271,91.883880615,0.2563402355,0.0,108.69120789,13.071392059,12.250000954,65000.0
42,2389.7129999999997,13.406114578,1.8452936411,2.8505649567,1.4181047678,2.35511446,93.035346985,0.2570439875,0.0,108.77850342,12.511583328,12.250000954,65000.0
